Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	ln_branch_rates_mean	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
54	0	-3291.8	-3303.49	11.6925	3.234783	0.1872951	0.0223028	0.0568706	0.0202553	0.0498376	0.0580625	0.0399375	0.00975792	0.0334753	0.0236533	0.0238581	0.01757	0.0142695	0.012488	0.0213972	0.02377265	0.3379274	0.0103055	0.383425	0.0098501	0.00976813	0.580109	0.00654179	17.8673	0.006312246	-3.739219	0.000332514	0.0267825	0.349695	3.62319	0.289271	0.328118	0.137803	0.244808	0.3442396	0.01833678
55	1	-3289.72	-3300.92	11.199	2.353812	0.1721249	0.0144214	0.0255593	0.052393	0.103784	0.0334977	0.0409155	0.0363002	0.0297937	0.024656	0.0310423	0.0145714	0.0231441	0.0252522	0.0159199	0.02632458	-0.08750335	0.0128595	0.578798	0.00450371	0.00375283	0.39002	0.0100664	19.80414	0.1029486	-3.637252	0.000173553	0.0193978	0.307135	3.67329	0.276337	0.289231	0.131974	0.302458	0.01544529	6.665375
56	0	-3287.3	-3300.21	12.9072	3.345055	0.1666314	0.0545386	0.0428241	0.0102132	0.0515724	0.0388243	0.0285334	0.0297536	0.0185316	0.0166431	0.0350302	0.0287135	0.0124614	0.0270699	0.0334043	0.03299343	0.124641	0.00986721	0.567053	0.00505462	0.0240679	0.388697	0.00526002	8.762543	0.04273946	-3.411447	0.000133187	0.0170075	0.291234	3.69162	0.298317	0.308268	0.117822	0.275593	0.1673804	0.2553432
57	1	-3291.53	-3302.97	11.436	2.353812	0.1697344	0.0294073	0.027332	0.0297881	0.0595672	0.0553241	0.0714849	0.0379326	0.0315973	0.0289376	0.0301243	0.0139703	0.0333838	0.0262058	0.0293868	0.02784695	-0.09467215	0.014409	0.483281	0.00168087	0.00559079	0.484288	0.0107509	10.31193	0.2096977	-3.581032	0.000154996	0.0183384	0.300245	3.68126	0.319621	0.281889	0.136185	0.262305	0.1150256	1.823053
58	0	-3296.21	-3303.87	7.66633	3.30162	0.1470817	0.0618674	0.0324115	0.0207905	0.0455582	0.0377818	0.0294867	0.0202707	0.012423	0.0136325	0.0220749	0.0208307	0.00666072	0.0113758	0.00686198	0.02458665	-0.3208657	0.0122875	0.516732	0.0056759	0.016736	0.446241	0.00232806	16.40683	0.4513395	-3.705552	4.42051e-05	0.00982592	0.233007	3.75712	0.295903	0.28362	0.14067	0.279807	0.1304738	3.459234
59	1	-3287.47	-3297.38	9.9067	2.680261	0.1655633	0.0493286	0.0250669	0.0551543	0.0635573	0.039135	0.0365876	0.0559343	0.0258926	0.0334335	0.0628106	0.0188434	0.0371462	0.0263392	0.0444689	0.04847175	-0.2215425	0.0133142	0.544234	0.00141787	0.00870459	0.420899	0.0114304	11.43031	0.2394808	-3.026774	0.000126246	0.0165611	0.288116	3.6952	0.297672	0.308274	0.12654	0.267514	0.01793828	13.35027
60	0	-3284.74	-3295.89	11.1542	3.30162	0.1717897	0.0544496	0.0363842	0.0201528	0.0666418	0.0260891	0.0214896	0.0157028	0.0257233	0.0467082	0.0165675	0.0151233	0.0114589	0.0153961	0.0191532	0.02177037	-0.3204261	0.0109017	0.582323	0.00475698	0.00571114	0.394414	0.00189306	13.60838	0.3603792	-3.827206	0.000170856	0.0192475	0.306172	3.67441	0.287193	0.317477	0.127307	0.268023	0.03995309	9.020059
61	1	-3295.28	-3307.55	12.2734	3.075526	0.1797703	0.0430869	0.0131886	0.0324647	0.0665532	0.033279	0.0596154	0.0377567	0.0306716	0.0142828	0.0354268	0.0273304	0.0315443	0.0246299	0.052459	0.0258169	-0.1178567	0.0184012	0.508603	0.000783044	0.0143973	0.435859	0.0219562	8.065531	0.1281274	-3.656726	0.000244183	0.0229803	0.328844	3.64793	0.297717	0.278865	0.152288	0.271131	0.01027071	12.47504
62	0	-3286.09	-3300.43	14.3351	3.327231	0.1727176	0.0224372	0.0408444	0.0248001	0.0433192	0.0192899	0.0224327	0.0316695	0.0435448	0.0198047	0.0198256	0.0148004	0.0210198	0.0245177	0.014125	0.0315981	-0.1092537	0.00878282	0.543523	0.00424819	0.00638116	0.432506	0.00455836	20.44476	0.1649979	-3.454658	0.000178401	0.019665	0.308836	3.67132	0.267108	0.331851	0.131816	0.269226	0.0557442	2.959912
63	1	-3288.33	-3295.82	7.48579	2.579533	0.2079457	0.0761503	0.0204589	0.038773	0.0513975	0.0246562	0.0783001	0.042808	0.0364815	0.0451901	0.0105457	0.0169198	0.0641148	0.0295601	0.0406512	0.04498908	0.05079642	0.0168105	0.479506	0.00226528	0.0145701	0.474728	0.0121202	8.094506	0.1224334	-3.101335	0.000691553	0.0384815	0.404075	3.55675	0.303641	0.287508	0.13509	0.273762	0.1732298	0.7067685
64	0	-3287.49	-3298.44	10.9474	3.167205	0.1935461	0.0552482	0.0244017	0.0287222	0.0522463	0.0283334	0.0204105	0.0171653	0.0373958	0.0367631	0.0240871	0.0753876	0.0176186	0.0512173	0.0309078	0.03799363	-0.1522803	0.0106082	0.486323	0.00330057	0.00748143	0.490727	0.00155953	10.62171	0.1983894	-3.270337	0.000421945	0.0301371	0.366605	3.60284	0.290383	0.305837	0.129051	0.274729	0.04610909	4.302609
65	1	-3296.28	-3302.4	6.11981	2.954938	0.1682183	0.0221743	0.0127225	0.0353389	0.0518061	0.0212935	0.0459985	0.0700821	0.0500924	0.0580213	0.0274239	0.0243478	0.088176	0.110636	0.054533	0.04842448	-0.2676486	0.0160997	0.502495	0.00114141	0.00604363	0.461144	0.0130766	6.675304	0.2814463	-3.02775	0.000144028	0.0176818	0.295852	3.68632	0.320069	0.307505	0.124235	0.248191	0.01379772	20.39803
66	0	-3291.78	-3300.9	9.12017	3.147489	0.205955	0.0836449	0.0270254	0.0168065	0.0449753	0.0184317	0.0197441	0.0100231	0.014731	0.0382746	0.0242822	0.0169116	0.0174702	0.0573259	0.00519776	0.02498113	0.2336905	0.0107177	0.468472	0.00950055	0.0130795	0.495525	0.00270531	12.96164	0.09753294	-3.689634	0.000648566	0.0372801	0.39902	3.56305	0.282034	0.27431	0.165144	0.278512	0.3312234	0.2944627
67	1	-3287.3	-3296.3	9.00353	2.590792	0.2075543	0.0350977	0.0252253	0.0541446	0.051196	0.0247377	0.0484439	0.0643264	0.0415361	0.0364474	0.0341668	0.0147495	0.0308361	0.0832084	0.0686745	0.03323335	-0.1236439	0.0182275	0.521396	0.000974552	0.00407409	0.446413	0.00891545	7.456406	0.2137421	-3.404201	0.000682947	0.0382441	0.403084	3.55799	0.29348	0.295885	0.143143	0.267492	0.09009824	2.372323
68	0	-3294.22	-3306.7	12.4735	3.147489	0.189447	0.0601693	0.0303635	0.0130153	0.0591606	0.0105585	0.0194644	0.0163841	0.0139124	0.0208446	0.037986	0.0140666	0.0163678	0.0435217	0.0387516	0.02466833	0.09141285	0.00910002	0.596529	0.00262431	0.00982143	0.37511	0.00681499	10.71666	0.1022159	-3.702235	0.000361572	0.0279179	0.355559	3.61616	0.305999	0.301781	0.119248	0.272973	0.1936287	0.5278963
69	1	-3291.52	-3301.78	10.2647	2.780152	0.2035136	0.0293469	0.012818	0.0260447	0.034975	0.0224463	0.0731521	0.0559813	0.0600583	0.0215241	0.0341668	0.0200979	0.0883809	0.0992984	0.0722935	0.04045926	-0.08348093	0.012212	0.537442	0.00396397	0.00362566	0.420827	0.0219293	4.277786	0.09739081	-3.20746	0.000598447	0.0358268	0.392766	3.57081	0.301357	0.287196	0.13168	0.279767	0.01390988	7.001556
70	0	-3289.76	-3300.9	11.1415	3.3594	0.2042251	0.0651361	0.0325318	0.0168044	0.0786132	0.0190963	0.0369453	0.00730042	0.0191448	0.00619821	0.0240046	0.031487	0.0239338	0.0262414	0.0294306	0.02584031	-0.09503016	0.0209473	0.455643	0.0012312	0.0164191	0.499525	0.00623503	10.429	0.1124811	-3.655819	0.000612761	0.036248	0.394595	3.56854	0.308428	0.294992	0.138031	0.25855	0.01745094	6.445562
71	1	-3288.75	-3300.33	11.5777	2.85142	0.2361035	0.0310199	0.0264974	0.0379512	0.0395323	0.0235213	0.0692367	0.0539334	0.0518953	0.0268379	0.0277801	0.0295895	0.0779684	0.101733	0.0285408	0.03747174	0.0500911	0.016329	0.451326	0.00538396	0.00530896	0.516834	0.00481769	6.621564	0.002807133	-3.284168	0.00152613	0.0568542	0.47125	3.47037	0.298744	0.285404	0.145572	0.270281	0.05289823	0.05306668
72	0	-3290.57	-3300.53	9.95921	2.755628	0.1727272	0.0678929	0.0392014	0.0219859	0.0441239	0.0427805	0.0309314	0.0235621	0.0137743	0.0125254	0.0153782	0.0281186	0.0304668	0.0261006	0.0203743	0.01946453	0.2898065	0.00989631	0.506438	0.00413206	0.0147736	0.45705	0.00770986	9.690603	0.09417909	-3.939162	0.000178481	0.0196694	0.308863	3.67129	0.306728	0.310221	0.117111	0.26594	0.3839856	0.2452673
73	1	-3287.22	-3300.19	12.9686	2.817644	0.196968	0.0348886	0.0217988	0.0301381	0.0531796	0.0270684	0.0449278	0.0358533	0.0175104	0.0312075	0.0176375	0.0176858	0.0252003	0.0228569	0.0661832	0.02870035	-0.3721916	0.019857	0.544885	0.000578153	0.00182699	0.409181	0.0236719	10.40137	0.3803272	-3.550846	0.000477634	0.0320448	0.375698	3.59178	0.276118	0.28378	0.13726	0.302842	0.008135523	46.74895
74	0	-3287.42	-3303.76	16.3415	2.562083	0.2162002	0.0489215	0.0471811	0.0286333	0.0348955	0.0175227	0.0258764	0.0127102	0.0220068	0.0275319	0.041141	0.0215462	0.0280514	0.0152237	0.0129609	0.02582106	0.06690294	0.00970306	0.589845	0.00734292	0.0136193	0.372053	0.00743621	9.454725	0.04176472	-3.656565	0.000891053	0.0436128	0.424603	3.53089	0.285329	0.290878	0.127	0.296793	0.1086677	0.3843344
75	1	-3290.24	-3300.18	9.94371	2.902416	0.1613999	0.0177738	0.0135771	0.0301381	0.0628868	0.0220978	0.0602022	0.0442432	0.0129086	0.0158888	0.0386978	0.0157551	0.0294516	0.0325196	0.0779682	0.03542363	0.02936973	0.0115227	0.525098	0.000914835	0.0059109	0.432702	0.0238521	11.86226	0.03311089	-3.340376	0.000101784	0.0148797	0.27588	3.70914	0.306274	0.321892	0.131893	0.239941	0.06248062	0.5299386
76	0	-3288.5	-3299.6	11.1012	2.981142	0.1855839	0.0356197	0.0366771	0.025163	0.064122	0.0164858	0.0349069	0.0162586	0.0205914	0.0124791	0.0801724	0.0309051	0.0195435	0.009445	0.0337299	0.02421172	0.08464507	0.0158552	0.515204	0.00495349	0.0159857	0.43529	0.0127117	10.50079	0.1049795	-3.720919	0.000310652	0.0258947	0.345	3.62879	0.298432	0.305347	0.139504	0.256717	0.1896246	0.5536177
77	1	-3288.67	-3300.42	11.7553	2.991666	0.1609871	0.0300055	0.0217111	0.0374503	0.0491954	0.0270877	0.0368119	0.0238726	0.0086193	0.0335815	0.0150103	0.0215151	0.0261164	0.0384349	0.0634485	0.03345774	-0.005569936	0.0120733	0.528302	0.00324365	0.00576499	0.436552	0.0140642	13.54946	0.1128056	-3.397472	9.95733e-05	0.0147181	0.274661	3.71052	0.280597	0.31184	0.12188	0.285683	0.1072357	1.051941
78	0	-3287.55	-3302	14.4518	2.761911	0.153787	0.0323981	0.0514635	0.0196261	0.0661187	0.0281317	0.0287123	0.013453	0.0202603	0.0461157	0.0204094	0.0152832	0.0133478	0.0191155	0.0409455	0.02771497	0.1326473	0.0194551	0.460945	0.00323503	0.00642012	0.497724	0.0122212	10.5526	0.01090497	-3.585783	6.66058e-05	0.0120501	0.253217	3.73467	0.331222	0.282072	0.13177	0.254935	0.1435523	0.07596515
79	1	-3290.71	-3298.51	7.80266	3.02463	0.1548436	0.0367564	0.031811	0.0586771	0.0708041	0.0230574	0.055076	0.0396646	0.00837808	0.0309094	0.0136811	0.0174236	0.0241893	0.0269826	0.0609509	0.03510931	-0.2026792	0.0124874	0.460853	0.00629673	0.00207419	0.5084	0.00988844	17.80735	0.2484849	-3.349289	7.08204e-05	0.0124236	0.256383	3.73112	0.301633	0.294495	0.148	0.255872	0.04580562	5.424768
80	0	-3285.72	-3301.12	15.4026	2.761911	0.1869437	0.0451979	0.0297683	0.0196261	0.0528427	0.0238848	0.0329883	0.0132652	0.022289	0.0160852	0.0324576	0.0325046	0.0287073	0.018711	0.034356	0.02925013	0.2747738	0.0185768	0.458211	0.00221044	0.00378023	0.512514	0.00470663	8.709495	0.004235032	-3.531871	0.000327936	0.0265991	0.348733	3.62434	0.270497	0.313363	0.144223	0.271918	0.2790089	0.01517884
81	1	-3291.08	-3303.52	12.4432	3.02463	0.1650078	0.0130758	0.0207833	0.0348996	0.0438931	0.0235207	0.0294472	0.0243752	0.0190995	0.0276474	0.0353412	0.0173599	0.0310377	0.0296777	0.0183084	0.03055082	0.01027787	0.0068657	0.513577	0.00701711	0.00142538	0.45833	0.0127848	19.5127	0.2498924	-3.488364	0.000122747	0.0163314	0.28649	3.69706	0.28468	0.306734	0.141345	0.26724	0.2601703	0.9604956
82	0	-3286.47	-3301.99	15.5175	3.136783	0.1789242	0.0660036	0.0358607	0.017952	0.0427252	0.0137998	0.0296514	0.0069126	0.0437713	0.0196379	0.0350936	0.0142607	0.0283672	0.0137695	0.0331812	0.02536742	0.04932746	0.0163224	0.645733	0.00070091	0.0119566	0.311297	0.0139901	6.750389	0.004421636	-3.67429	0.000235467	0.0225696	0.326467	3.65073	0.290092	0.312045	0.124076	0.273787	0.0537491	0.08226438
83	1	-3292.91	-3301.9	8.98404	3.271105	0.1884389	0.0165195	0.0191931	0.037211	0.0374837	0.0310798	0.0249982	0.0310102	0.0466789	0.0174216	0.0882964	0.0215295	0.0481793	0.0277638	0.0088385	0.03949161	0.1148106	0.0065522	0.531541	0.0014914	0.0157172	0.437919	0.00677967	12.9171	0.0154982	-3.231667	0.000347738	0.0273834	0.352817	3.61945	0.296205	0.310017	0.129403	0.264374	0.1303088	0.1189344
84	0	-3280.18	-3297.44	17.2578	3.136783	0.1756897	0.0234488	0.0278467	0.017952	0.0466418	0.015948	0.0167898	0.0102621	0.0195374	0.00969367	0.022461	0.0230303	0.0174324	0.0188394	0.0593873	0.01841695	0.009197795	0.0210292	0.585077	0.00115208	0.00509722	0.380993	0.0066516	11.63586	0.01545525	-3.994484	0.000204259	0.0210319	0.31732	3.66144	0.279586	0.30418	0.140401	0.275833	0.02465304	0.6269103
85	1	-3292.91	-3307.15	14.2373	3.249584	0.1816416	0.0137419	0.0205865	0.0394052	0.0553859	0.0242033	0.0277169	0.0468192	0.0633207	0.0248005	0.0264127	0.0275056	0.0238402	0.0357748	0.0219319	0.02476059	-0.09919366	0.0148349	0.417182	0.0039119	0.0302495	0.530566	0.00325578	8.611143	0.107621	-3.698502	0.000264305	0.0239009	0.334079	3.64176	0.301178	0.305729	0.137919	0.255174	0.00842731	12.7705
86	0	-3282.04	-3297.97	15.9304	3.820506	0.1836209	0.0204097	0.0280365	0.0214142	0.0457156	0.0250665	0.0226713	0.0169435	0.0191597	0.0197234	0.00975303	0.0146721	0.0126169	0.0195055	0.0268605	0.01973906	-0.09894764	0.0164653	0.500103	0.000912677	0.00971672	0.472017	0.00078543	20.06045	0.2575916	-3.925156	0.000286888	0.0248928	0.33958	3.63524	0.301784	0.298632	0.137623	0.26196	0.158644	1.623709
87	1	-3299.22	-3305.46	6.24081	3.209089	0.1437121	0.0089244	0.0295944	0.0344271	0.0977776	0.0424413	0.0246499	0.0446687	0.0659438	0.0306116	0.024826	0.0244674	0.0334106	0.0542915	0.0733249	0.04120442	-0.264352	0.00784179	0.400329	0.00675941	0.0129529	0.571091	0.00102662	11.33194	0.289961	-3.18921	3.54582e-05	0.00880421	0.222787	3.76837	0.310915	0.293952	0.1356	0.259533	0.02560901	11.32262
88	0	-3280.91	-3298.27	17.3501	3.567513	0.1658444	0.0114564	0.0242821	0.0198748	0.0305677	0.026327	0.0180774	0.0199762	0.0224505	0.0149765	0.0227842	0.0385681	0.0130222	0.0227683	0.00707889	0.01552602	-0.2545373	0.0176065	0.489652	0.00528143	0.0116977	0.474702	0.0010605	27.96171	0.2592538	-4.165238	0.000128046	0.016678	0.288937	3.69426	0.282597	0.299247	0.145772	0.272384	0.00471644	54.96811
89	1	-3288.34	-3297.57	9.23306	2.920833	0.1546849	0.0134549	0.0259295	0.0314839	0.0479419	0.0254957	0.0130027	0.0441025	0.0464162	0.00808886	0.030286	0.016777	0.0419593	0.0148637	0.0485766	0.03489678	0.05997857	0.0133029	0.454557	0.00325888	0.0143942	0.513816	0.000671161	11.62651	0.1235258	-3.355361	7.01745e-05	0.0123671	0.255908	3.73165	0.282781	0.299334	0.133207	0.284678	0.1835043	0.6731491
90	0	-3281.16	-3296.05	14.885	3.573106	0.1507858	0.0142312	0.0231477	0.0153298	0.0325925	0.034138	0.0176312	0.0149662	0.0475961	0.02329	0.0211296	0.0376497	0.0168603	0.0227683	0.0196891	0.02690243	0.1393724	0.01216	0.58247	0.00191143	0.00654535	0.393447	0.00346624	27.24108	0.1022624	-3.615539	5.5691e-05	0.0110232	0.244195	3.74473	0.30287	0.300713	0.131712	0.264705	0.2416348	0.4232104
91	1	-3286.32	-3299.27	12.9489	2.868437	0.2079671	0.013967	0.0224564	0.0389466	0.0435334	0.0154229	0.0173	0.0433208	0.0201268	0.0306334	0.0328314	0.0306442	0.0209004	0.027533	0.0102527	0.02535077	0.2177016	0.0116935	0.588224	0.00762354	0.0202553	0.370439	0.00176493	15.83701	0.1669045	-3.674946	0.000692025	0.0384944	0.404129	3.55668	0.295955	0.298985	0.131589	0.273471	0.384606	0.4339621
92	0	-3285.11	-3299.74	14.6326	3.573106	0.1806768	0.0156998	0.0350833	0.0148458	0.0324466	0.0360765	0.0273041	0.0201173	0.0201149	0.0480773	0.0187649	0.00732698	0.0128257	0.0119485	0.0183776	0.02375153	0.06473689	0.0169078	0.525658	0.00251226	0.00504896	0.442189	0.00768382	20.10708	0.05778804	-3.740108	0.000253784	0.0234242	0.331384	3.64494	0.303364	0.27859	0.133546	0.284499	0.1225249	0.4716431
93	1	-3289.78	-3301.12	11.3415	2.968184	0.1643378	0.00912176	0.0273406	0.0274008	0.0353707	0.0181201	0.0446214	0.0435744	0.0224096	0.0088131	0.030558	0.0244073	0.0387243	0.0479553	0.0112696	0.02350867	0.2691407	0.0185197	0.520656	0.00485886	0.0161191	0.438142	0.00170512	23.1373	0.09762748	-3.750386	0.000118626	0.0160565	0.284527	3.6993	0.299435	0.284019	0.128735	0.28781	0.3667682	0.266183
94	0	-3283.99	-3299.28	15.2842	3.573106	0.1621272	0.0153777	0.0333099	0.0166648	0.0502349	0.017289	0.0197215	0.00927566	0.0142451	0.045843	0.00815927	0.0200981	0.0173504	0.025851	0.00744432	0.01832933	-0.08396	0.0109663	0.565342	0.00382123	0.00798076	0.39699	0.0148989	28.37316	0.09405109	-3.999253	0.000105771	0.0151667	0.278027	3.7067	0.322128	0.290256	0.118456	0.26916	0.01009109	9.320212
95	1	-3284.82	-3301.79	16.9678	3.61284	0.2615764	0.016501	0.0142102	0.0280445	0.03503	0.0207619	0.0169987	0.0237332	0.018611	0.0520398	0.0279109	0.0182483	0.0235887	0.0294719	0.0317068	0.01910864	0.002788982	0.014393	0.51279	0.0103559	0.00544126	0.443175	0.0138448	9.579868	0.07328038	-3.957615	0.00269575	0.0751683	0.525271	3.39686	0.272896	0.296649	0.144983	0.285472	0.07606937	0.9633363
96	0	-3287.79	-3301.05	13.2641	3.645226	0.1721314	0.0225675	0.0322058	0.0154426	0.0503936	0.0202872	0.021219	0.00930581	0.0258282	0.0114042	0.0131059	0.0537795	0.0173504	0.0237526	0.00504854	0.0201449	0.1669717	0.00863383	0.533941	0.0126466	0.00770985	0.420387	0.0166815	21.84278	0.08717417	-3.904804	0.000173606	0.0194007	0.307153	3.67327	0.302969	0.293259	0.121654	0.282117	0.2541459	0.3430084
97	1	-3292.63	-3306.92	14.2894	3.61284	0.2564414	0.0103789	0.0199457	0.0278602	0.0299517	0.0143005	0.0275262	0.0240316	0.039866	0.0482786	0.0273443	0.00945741	0.0467966	0.0188397	0.0272592	0.02387721	-0.2492709	0.0157253	0.578176	0.0049994	0.00914046	0.376349	0.0156102	10.09677	0.2665417	-3.734831	0.00242565	0.0713796	0.514874	3.41132	0.282948	0.316343	0.119203	0.281506	0.01727086	15.43303
98	0	-3294.6	-3309.36	14.7567	3.766735	0.2013311	0.0173915	0.0213477	0.0144372	0.0270554	0.0134303	0.0269516	0.0180996	0.0529281	0.012222	0.0160185	0.0240519	0.0205248	0.0510691	0.0194533	0.02041756	-0.3694124	0.0122619	0.473349	0.0157669	0.00352057	0.4876	0.00750177	17.85668	0.4003993	-3.89136	0.000556009	0.0345469	0.387123	3.57777	0.326797	0.306855	0.12502	0.241328	0.03098683	12.92159
99	1	-3289.78	-3304.28	14.5075	3.61284	0.1803923	0.0111876	0.0153237	0.0170199	0.0316543	0.0195333	0.0165412	0.0214578	0.0314638	0.0296752	0.0128132	0.0137923	0.0256308	0.0100628	0.00227957	0.01652279	0.2046916	0.0179602	0.511145	0.00600837	0.00902337	0.441903	0.0139603	10.8855	0.06171426	-4.103015	0.000250742	0.0232844	0.330587	3.64588	0.320686	0.278755	0.12973	0.270828	0.2664058	0.2316551
100	0	-3291.15	-3302.61	11.4584	3.724603	0.1746183	0.015354	0.0288765	0.0142706	0.0422844	0.0123331	0.0209437	0.00914402	0.0316865	0.0557879	0.0251367	0.0148557	0.0174154	0.0554645	0.0789027	0.02984143	0.03897391	0.0144512	0.466857	0.0142295	0.00696009	0.491458	0.00604358	10.29258	0.03486798	-3.511857	0.000194636	0.020534	0.31427	3.665	0.302228	0.284227	0.148214	0.265331	0.07384189	0.4721978
101	1	-3281.35	-3300.15	18.7957	3.61284	0.1460035	0.0114671	0.0177925	0.0227218	0.042656	0.0180085	0.0153968	0.0267625	0.0348091	0.0313588	0.0113775	0.0135509	0.0214532	0.023781	0.0248338	0.02082491	0.02696356	0.017105	0.513708	0.00452753	0.00487385	0.444119	0.0156657	11.89097	0.009941267	-3.871605	4.12394e-05	0.00949197	0.22974	3.76073	0.302188	0.302221	0.129134	0.266456	0.03690483	0.2693758
102	0	-3290.97	-3300.13	9.15323	3.262179	0.1855397	0.0283117	0.0356695	0.01962	0.0593966	0.00974583	0.0183275	0.0146875	0.0601777	0.0366269	0.0283748	0.0314921	0.0200638	0.0599153	0.0333385	0.02868093	-0.0198321	0.0120402	0.603867	0.00345962	0.00471523	0.368418	0.00750002	11.66245	0.2654007	-3.551523	0.000310102	0.0258719	0.344878	3.62894	0.304705	0.293456	0.123091	0.278748	0.2455686	1.08076
103	1	-3288.43	-3300.19	11.7607	3.525609	0.1949748	0.00418072	0.0138043	0.0278808	0.0427879	0.0217566	0.0322059	0.0214826	0.0185888	0.0155655	0.0443817	0.0203239	0.0347828	0.0380327	0.025816	0.01944813	0.2036414	0.010429	0.567164	0.00527867	0.0140289	0.390182	0.0129165	17.61502	0.05675019	-3.940004	0.000444596	0.0309277	0.370416	3.59821	0.298819	0.295456	0.126853	0.278872	0.2603916	0.2179418
104	0	-3289.68	-3303.4	13.7189	3.11533	0.1430741	0.0362602	0.0366711	0.030972	0.0447373	0.00974583	0.0182875	0.0230452	0.0228788	0.0141762	0.0254358	0.0202779	0.0228766	0.0252259	0.0746941	0.02118574	-0.008995196	0.0128943	0.570659	0.00306344	0.00842164	0.398771	0.0061911	11.66772	0.03391015	-3.854427	3.39684e-05	0.008618	0.220848	3.7705	0.29294	0.283146	0.132873	0.29104	0.02491496	1.361036
105	1	-3283.91	-3299.84	15.9353	3.186785	0.1876764	0.011409	0.014569	0.0200126	0.0426222	0.0225096	0.0270224	0.0245617	0.0142884	0.0340304	0.0364194	0.0285586	0.0335363	0.0117626	0.0175471	0.02256038	-0.06636258	0.018358	0.519004	0.00466704	0.01091	0.441669	0.0053919	19.71563	0.07773524	-3.79156	0.000337535	0.0269822	0.350737	3.62194	0.29131	0.305868	0.135067	0.267755	0.01137266	6.835276
106	0	-3286.13	-3299.57	13.4401	2.953422	0.1742658	0.0362602	0.0305079	0.0301188	0.0313579	0.0297925	0.0236722	0.0123744	0.0253595	0.0199444	0.083253	0.0294184	0.031879	0.031142	0.0198955	0.0325181	0.104971	0.0112056	0.524247	0.00499216	0.0133542	0.437541	0.00866019	12.91178	0.02058196	-3.425958	0.000191545	0.0203715	0.313265	3.66617	0.283625	0.303727	0.131557	0.281091	0.125553	0.1639305
107	1	-3291.05	-3302.29	11.2445	2.773371	0.2186777	0.00935722	0.0228692	0.0355336	0.045582	0.0475745	0.012863	0.0245617	0.0129663	0.0153644	0.0532357	0.030875	0.021533	0.00555593	0.0175471	0.01879031	-0.1628192	0.0249757	0.4408	0.0096893	0.00366314	0.511999	0.00887228	21.40056	0.2464333	-3.974414	0.000957892	0.0451975	0.430629	3.52322	0.281396	0.294321	0.149085	0.275198	0.08361402	2.947272
108	0	-3290.41	-3301	10.5893	2.953422	0.1684403	0.0686443	0.0445391	0.0260279	0.0410096	0.0219637	0.038878	0.0093967	0.0402355	0.0182032	0.066677	0.0268476	0.0317431	0.0247905	0.0370438	0.03080239	0.05074039	0.0126516	0.489618	0.00705977	0.00609057	0.475068	0.00951247	8.560851	0.1276165	-3.480163	0.000145596	0.0177772	0.296496	3.68558	0.284611	0.30331	0.14421	0.26787	0.1783569	0.715512
109	1	-3283.76	-3300.64	16.8791	2.90667	0.189707	0.0212437	0.0250461	0.0310874	0.035115	0.0277527	0.0274028	0.0284731	0.00991755	0.0127456	0.012906	0.0348764	0.0329343	0.0249645	0.0136157	0.02222388	-0.2229361	0.023518	0.464656	0.00607989	0.00633022	0.494836	0.00458074	28.11473	0.2322597	-3.806588	0.000365203	0.0280565	0.356265	3.61531	0.285624	0.307803	0.133477	0.273096	0.009323587	24.91098
110	0	-3284.01	-3299.89	15.8847	2.953422	0.2073441	0.036465	0.0270546	0.0290797	0.0403099	0.0135696	0.0150791	0.00968788	0.0389326	0.0294473	0.0236067	0.0327263	0.0273597	0.0217396	0.0341406	0.02647693	0.1585406	0.0149895	0.526134	0.000416455	0.0109425	0.438737	0.0087811	10.3114	0.0175636	-3.631482	0.000678358	0.0381169	0.402552	3.55865	0.290408	0.303107	0.130117	0.276368	0.1761042	0.09973412
111	1	-3286.14	-3301.98	15.8492	2.90667	0.1955886	0.0267809	0.0218558	0.0243084	0.0453388	0.0179147	0.0250131	0.0332421	0.0151076	0.0246564	0.0370878	0.0244068	0.0450019	0.027725	0.0188059	0.02416049	0.1963026	0.0164525	0.449749	0.00591536	0.0148826	0.509314	0.00368672	16.68181	0.02869992	-3.723037	0.00045459	0.0312699	0.372047	3.59623	0.280609	0.302559	0.1518	0.265032	0.2250025	0.1275538
112	0	-3286.41	-3300.95	14.5359	3.033492	0.1842971	0.0183311	0.0322125	0.0194086	0.0391164	0.0185921	0.0160997	0.0128515	0.0326276	0.00941347	0.0162718	0.0236041	0.0234653	0.0578332	0.00710215	0.02009896	0.02892555	0.0139106	0.486363	0.000206344	0.00539786	0.477897	0.0162252	21.15506	0.1181993	-3.907087	0.000294918	0.0252359	0.341451	3.63302	0.29878	0.310403	0.1414	0.249417	0.1471248	0.8033945
