Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	ln_branch_rates_mean	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
4360	-3298.9	-3300.71	1.81162	2.187688	0.2170655	0.169183	0.0513193	0.0335807	0.0736919	0.0433585	0.0290702	0.0154586	0.0795276	0.0288005	0.0960061	0.0594327	0.0227765	0.109858	0.078928	0.07390406	-0.0230567	0.0179349	0.553189	0.00469837	0.00139566	0.421222	0.00155947	3.415299	0.1497546	-2.604988	0.000914022	0.044164	0.426715	3.52821	0.284046	0.315728	0.147519	0.252707	0.1266979	1.181982
4370	-3286.21	-3296.66	10.4491	2.293233	0.1917298	0.157337	0.0362081	0.0271124	0.0556022	0.0552045	0.0289848	0.0215413	0.0557902	0.041655	0.0307917	0.0366516	0.023173	0.0385609	0.035429	0.03175167	0.01385841	0.0146274	0.549894	0.00154675	0.000210288	0.418713	0.0150092	3.968886	0.1430827	-3.44981	0.000394362	0.0291448	0.361731	3.60873	0.27857	0.313687	0.128425	0.279318	0.1569411	0.9116968
4380	-3294.65	-3303.23	8.57893	2.081599	0.2069261	0.159454	0.0651	0.0173776	0.0646301	0.0507916	0.0473522	0.0226723	0.0816322	0.0358999	0.0803214	0.0863197	0.0310298	0.0410272	0.0213034	0.03827839	0.001410139	0.02069	0.531294	0.000908439	0.000199944	0.442933	0.00397382	3.402517	0.02502181	-3.26287	0.000669293	0.0378643	0.401491	3.55998	0.273609	0.311974	0.150626	0.263791	0.02643195	0.9466502
4390	-3295.56	-3310.51	14.9532	1.929533	0.2262158	0.123745	0.0330764	0.0250013	0.0492389	0.0364131	0.0421141	0.0260562	0.083599	0.0691451	0.0692755	0.0357773	0.0380294	0.0520228	0.020896	0.04539493	-0.0006911535	0.0168526	0.573413	0.00124465	0.000293725	0.403989	0.00420751	2.648119	0.01236879	-3.092355	0.0011821	0.0501355	0.448577	3.50011	0.283676	0.288608	0.153367	0.274349	0.01167764	1.059186
4400	-3287.19	-3301.25	14.0653	1.864572	0.1707492	0.121082	0.0410573	0.0256258	0.0492389	0.0289829	0.037369	0.0288519	0.0527945	0.024029	0.0251064	0.046435	0.0430244	0.0224533	0.0436414	0.03768169	0.01026877	0.0175728	0.56603	0.00537001	0.000184028	0.398787	0.0120558	4.907827	0.05231848	-3.278581	0.000162681	0.0187845	0.303176	3.67788	0.278338	0.288299	0.136311	0.297052	0.06258725	0.8359287
4410	-3294.07	-3306.23	12.1517	2.360257	0.2063972	0.123942	0.0488031	0.0308569	0.0488671	0.0343578	0.0419215	0.0116393	0.055709	0.0198832	0.0450506	0.0192918	0.028846	0.0237071	0.0733041	0.03389073	-0.05614723	0.0287649	0.531396	0.00711322	0.000948252	0.420561	0.0112171	3.901494	0.09925916	-3.384614	0.000657948	0.0375457	0.400147	3.56165	0.286413	0.328432	0.112649	0.272505	0.04311193	2.302359
4420	-3293.58	-3304.47	10.8904	2.053367	0.2052843	0.0912862	0.0252106	0.0415912	0.0702111	0.0399773	0.0383457	0.0134963	0.0659548	0.0246653	0.0586446	0.0241528	0.0417535	0.0368897	0.0266573	0.04193314	0.2754324	0.0282297	0.502126	0.00243939	0.00438181	0.454038	0.00878463	4.946942	0.002807588	-3.171679	0.000634514	0.0368786	0.397308	3.56518	0.267648	0.308548	0.134683	0.28912	0.27824	0.01009053
4430	-3289.72	-3301.11	11.3949	1.92369	0.1886166	0.0943395	0.0392189	0.0415912	0.0685724	0.0234613	0.0380104	0.021441	0.0566109	0.0456888	0.0561087	0.0885015	0.0174334	0.0683532	0.0377052	0.04543492	-0.0530601	0.0198161	0.477427	0.00297567	0.00147821	0.490056	0.00824649	3.910565	0.1007189	-3.091474	0.000350148	0.0274773	0.353301	3.61887	0.271135	0.32507	0.12547	0.278324	0.0476588	2.113333
4440	-3294.89	-3305.39	10.495	1.92369	0.2364765	0.0946665	0.0344538	0.038421	0.109946	0.036538	0.0402274	0.0261124	0.0360882	0.0341132	0.0433757	0.0867849	0.0339462	0.0377163	0.0620524	0.04926315	0.001751519	0.028093	0.47328	0.00485875	0.00111838	0.485799	0.0068506	5.292513	0.07027392	-3.010579	0.00154027	0.0571126	0.472086	3.46926	0.290041	0.287946	0.162914	0.259099	0.07202544	0.9756819
4450	-3295.74	-3302.64	6.89285	1.916465	0.2044896	0.125062	0.0942241	0.0303615	0.0587108	0.0792314	0.0578377	0.0359132	0.044879	0.0802287	0.0640821	0.0360354	0.0252115	0.0377163	0.0741467	0.0597447	-0.2913859	0.0281559	0.550541	0.0033774	0.00709006	0.410146	0.000689357	4.637236	0.2998483	-2.817675	0.000618144	0.0364051	0.395274	3.5677	0.284972	0.313833	0.133434	0.267761	0.008462403	35.433
4460	-3291.07	-3299.04	7.969	1.865453	0.1784626	0.105052	0.0497247	0.026479	0.0792894	0.0481999	0.0405719	0.0461185	0.0354134	0.0569854	0.0678709	0.0297562	0.0243244	0.033325	0.0729169	0.03363752	0.02185	0.0186159	0.397455	0.00239958	0.0186866	0.562365	0.000478453	4.872736	0.1180135	-3.392113	0.000230811	0.022347	0.325167	3.65225	0.314012	0.284278	0.148073	0.253637	0.1398635	0.8437762
4470	-3287.31	-3296.25	8.93343	1.941446	0.1672079	0.0810254	0.0397874	0.0396857	0.0735483	0.0568958	0.0466921	0.0252018	0.0763582	0.0299892	0.0378053	0.0612103	0.0192119	0.0478619	0.0505956	0.04486376	-0.01643308	0.0117942	0.548091	0.00276655	0.00550347	0.431803	4.09611e-05	8.728237	0.1091962	-3.104125	0.000137051	0.0172509	0.292914	3.6897	0.294569	0.310272	0.12936	0.265799	0.09276308	1.177151
4480	-3285.25	-3295.18	9.92433	1.996195	0.1740209	0.123752	0.0351447	0.0344103	0.0551877	0.0219515	0.0368539	0.0137072	0.0623603	0.0203296	0.0778517	0.0336778	0.0476598	0.0549877	0.0530062	0.04883214	0.0695549	0.00887615	0.575711	0.00499658	0.00969649	0.399496	0.00122394	4.44542	0.03285515	-3.019367	0.000189419	0.020259	0.312566	3.66699	0.296414	0.300684	0.123696	0.279207	0.1024101	0.3208196
4490	-3295.15	-3300.65	5.49449	1.939287	0.1609877	0.184033	0.0537445	0.0209448	0.0765214	0.0218648	0.0390385	0.0160134	0.0530247	0.039435	0.017934	0.069618	0.0477207	0.176256	0.0575138	0.0365019	-0.00210454	0.00940667	0.521828	0.00703892	0.00826802	0.452794	0.000664421	2.825162	0.05243637	-3.310391	9.95762e-05	0.0147183	0.274663	3.71052	0.271219	0.308084	0.14918	0.271517	0.05033183	1.041813
4500	-3294.64	-3299.44	4.7956	2.054005	0.2114101	0.162705	0.0843578	0.0345942	0.0837774	0.0341	0.0482298	0.021301	0.095396	0.0394082	0.0236726	0.0712061	0.0181083	0.138274	0.127894	0.05416482	-0.01981976	0.0119973	0.422012	0.0124655	0.0138694	0.539553	0.000103521	2.578065	0.09693623	-2.915724	0.000771035	0.0406064	0.412776	3.54585	0.281716	0.299126	0.145759	0.273399	0.07711647	1.257011
4510	-3293.25	-3301.95	8.69416	1.982178	0.1691384	0.181527	0.0819976	0.0371207	0.0905156	0.0459535	0.0333478	0.0292011	0.056267	0.0249732	0.0397015	0.0919187	0.0320517	0.0756303	0.0708625	0.05175148	0.03456669	0.0121671	0.565689	0.00579362	0.00470038	0.410835	0.00081479	3.721356	0.002938765	-2.961302	0.000150611	0.0180788	0.29852	3.68325	0.291499	0.319246	0.110563	0.278691	0.03750545	0.07835568
4520	-3288.58	-3297	8.41857	2.163242	0.1594045	0.120047	0.0530785	0.044117	0.0725489	0.0424541	0.0209688	0.0148131	0.095167	0.0168058	0.040608	0.0488268	0.0226826	0.0606899	0.0418862	0.0488633	-0.07269486	0.00880206	0.497013	0.00697419	0.00993496	0.476876	0.000399565	4.769923	0.102594	-3.018729	9.14352e-05	0.0141071	0.269974	3.71583	0.304812	0.291488	0.126475	0.277225	0.02989914	3.431336
4530	-3290.28	-3301.7	11.4178	2.305694	0.179478	0.109071	0.0474678	0.0196832	0.106299	0.0499329	0.0350742	0.0223297	0.0567015	0.0298905	0.0247627	0.0472763	0.0285989	0.114484	0.0226621	0.03552993	-0.04004965	0.0116392	0.562591	0.0123113	0.0104975	0.402559	0.000402418	3.150751	0.0473307	-3.33738	0.000241146	0.022838	0.328023	3.6489	0.291829	0.310022	0.128353	0.269796	0.00728105	6.500532
4540	-3293.71	-3298.4	4.69698	2.268841	0.1921272	0.136227	0.0598445	0.016378	0.0779316	0.0671436	0.0325463	0.0354707	0.0488146	0.0413711	0.0250949	0.0650603	0.0259456	0.200565	0.0328742	0.04163958	0.2448296	0.0176527	0.48534	0.00838193	0.00991197	0.477505	0.00120925	3.215831	0.03435813	-3.178704	0.000400283	0.0293607	0.3628	3.60744	0.28935	0.323715	0.135312	0.251623	0.2791877	0.1230646
4550	-3285.4	-3296.08	10.681	2.634572	0.188712	0.0977551	0.0406669	0.0132939	0.0718733	0.0663181	0.0371805	0.0172515	0.0632987	0.0227836	0.0296472	0.0322122	0.0219642	0.0791747	0.0697182	0.04590714	-0.01277473	0.0181993	0.508891	0.00519343	0.00504086	0.460832	0.00184357	3.905373	0.03822782	-3.081135	0.000351448	0.0275278	0.353561	3.61856	0.298785	0.305511	0.137052	0.258652	0.02545309	1.501893
4560	-3284.76	-3297.48	12.7173	2.761902	0.1841248	0.104425	0.0460147	0.0179734	0.0657812	0.0724765	0.0344258	0.0329386	0.0466039	0.0312911	0.0203449	0.0313218	0.0219642	0.0209767	0.0350005	0.03825094	-0.0273169	0.0125546	0.568569	0.00809866	0.0136646	0.394367	0.00274657	5.722616	0.04758662	-3.263587	0.000292857	0.0251483	0.340975	3.63358	0.285691	0.286467	0.14952	0.278322	0.02026972	2.34767
4570	-3293.76	-3299.34	5.58281	2.841572	0.180808	0.113422	0.0704582	0.0233279	0.167165	0.0816436	0.0334761	0.0373262	0.0396148	0.0409634	0.0117951	0.0366958	0.0117722	0.0445879	0.025022	0.03957494	0.1536017	0.013857	0.502631	0.0101651	0.00919464	0.462923	0.00122907	4.700543	0.003402434	-3.229559	0.000255196	0.0234888	0.331751	3.64451	0.30237	0.289007	0.120465	0.288158	0.1570042	0.02167098
4580	-3291.44	-3297.5	6.05734	2.751273	0.202932	0.106656	0.120496	0.0198426	0.149848	0.0787192	0.053651	0.0721977	0.0577155	0.028822	0.0544332	0.015738	0.0225255	0.0720312	0.0564239	0.05414981	0.0004430394	0.0134556	0.510111	0.00522142	0.0224997	0.447883	0.000829418	3.839911	0.007990412	-2.916001	0.000586921	0.0354839	0.391267	3.57266	0.298096	0.301169	0.140273	0.260462	0.008433451	0.9474664
4590	-3298.27	-3300.13	1.86486	1.847717	0.2041939	0.141805	0.094637	0.0281523	0.148578	0.0880747	0.0541585	0.0648162	0.0400906	0.0553425	0.0314357	0.0477019	0.035269	0.0752156	0.0999845	0.0457564	-0.09419798	0.0129726	0.501604	0.0123485	0.0149224	0.456759	0.00139289	4.406694	0.2310338	-3.084424	0.000612129	0.0362295	0.394515	3.56864	0.270348	0.302404	0.148793	0.278455	0.1368358	1.688401
4600	-3299.54	-3306.72	7.17323	1.856251	0.1420457	0.106418	0.0655771	0.0202947	0.0827631	0.0847768	0.0358288	0.0571219	0.0554187	0.0700926	0.0314357	0.153137	0.0254764	0.115994	0.0777032	0.05799888	0.04631377	0.0153808	0.574725	0.00954237	0.0193226	0.380888	0.000140699	3.220867	0.007972633	-2.847332	3.16722e-05	0.00832273	0.217722	3.77392	0.301125	0.291421	0.129516	0.277938	0.0542864	0.1468624
4610	-3298.41	-3300.44	2.02181	1.886966	0.1808359	0.153473	0.0641918	0.0289287	0.0917977	0.0726049	0.0533172	0.0648823	0.0492121	0.0883743	0.0710901	0.0620981	0.0259048	0.0500539	0.165356	0.05038643	0.1265209	0.0167973	0.44265	0.00545081	0.00591013	0.529014	0.000178058	3.809655	0.1502057	-2.988033	0.000255497	0.0235025	0.331829	3.64441	0.321809	0.28614	0.129344	0.262707	0.2767265	0.5427947
4620	-3287.08	-3298.76	11.6821	1.886966	0.1973174	0.128625	0.0663097	0.0229569	0.0781973	0.0944302	0.0325062	0.0331719	0.0538229	0.0362254	0.0386443	0.0547327	0.0272325	0.0267569	0.0514464	0.04727257	-0.05697124	0.0189446	0.501372	0.00949765	0.00722481	0.462493	0.000468392	3.727972	0.06602	-3.051825	0.000483602	0.0322424	0.37662	3.59065	0.297777	0.296192	0.129046	0.276985	0.009048762	7.296026
4630	-3293.97	-3295.9	1.93189	2.102704	0.1678153	0.128252	0.0854142	0.0270412	0.0840643	0.0682006	0.0632986	0.0213288	0.0726518	0.00613741	0.0356527	0.0201182	0.0272325	0.0687346	0.0451278	0.04427987	0.1599143	0.0135296	0.52208	0.00210821	0.0060481	0.44819	0.00804432	5.475233	0.1012598	-3.117225	0.000141214	0.0175093	0.294681	3.68767	0.284173	0.305148	0.137963	0.272716	0.2611741	0.3877101
4640	-3291.37	-3299.98	8.61048	2.151471	0.1762326	0.101331	0.077412	0.0271412	0.0809572	0.0571196	0.0452521	0.027192	0.0432398	0.0280758	0.0718629	0.0308019	0.0240765	0.107903	0.033165	0.05189826	0.03987318	0.00936831	0.442016	0.0108438	0.00130486	0.527101	0.00936622	4.085663	0.1104579	-2.95847	0.000209269	0.0212864	0.318862	3.65964	0.277024	0.3201	0.1382	0.264676	0.1503311	0.7347642
4650	-3291.15	-3297.43	6.27667	2.151471	0.1573943	0.174695	0.0599624	0.0313994	0.103589	0.0410614	0.0529461	0.0472445	0.0883918	0.0509143	0.0950193	0.04017	0.0295558	0.0183301	0.0822423	0.05363564	-0.03496352	0.00989308	0.541307	0.00899019	0.00204426	0.437	0.000764796	4.863482	0.03606894	-2.925541	8.18472e-05	0.0133509	0.263999	3.72257	0.28728	0.318822	0.14009	0.253808	0.001105421	32.62915
4660	-3295.81	-3301.65	5.83396	1.979891	0.2543904	0.118592	0.0629402	0.0397092	0.0972933	0.0296254	0.0563477	0.027009	0.0577901	0.0622849	0.0348826	0.0603651	0.024359	0.0265476	0.0271405	0.03110746	0.1448534	0.0159884	0.45425	0.00197972	0.0124689	0.509655	0.00565771	4.955289	0.06918534	-3.470308	0.00232272	0.0698784	0.510653	3.41715	0.297934	0.286426	0.137214	0.278427	0.2140387	0.3232375
4670	-3294.2	-3301.86	7.65976	1.979891	0.1601021	0.109951	0.0550651	0.0479977	0.0607882	0.0367644	0.0496744	0.020768	0.0368958	0.028432	0.094184	0.0440125	0.0257414	0.0570648	0.0254896	0.05725363	-0.07878853	0.0168146	0.523347	0.00348159	0.00692561	0.446221	0.00321011	6.763762	0.1228799	-2.860264	9.49568e-05	0.0143747	0.272042	3.71349	0.283359	0.285438	0.139011	0.292193	0.04409136	2.786938
4680	-3289.95	-3301.33	11.3764	2.14306	0.1845377	0.0867082	0.0352232	0.0415004	0.0568809	0.0364715	0.0356144	0.0458087	0.0481613	0.018161	0.034445	0.0144871	0.0218701	0.0358192	0.0640791	0.03048738	0.2075916	0.0143339	0.543415	0.0092145	0.00728742	0.41504	0.0107092	4.750708	0.04157251	-3.490443	0.000297814	0.0253585	0.342116	3.63223	0.280138	0.316913	0.12018	0.282769	0.2491641	0.1668479
4690	-3292.38	-3295.29	2.90825	1.862569	0.1844287	0.103749	0.0866677	0.0308383	0.0972094	0.0817087	0.0496759	0.0672396	0.0697078	0.018161	0.031437	0.0367398	0.0312743	0.0665456	0.241918	0.06879331	-0.01788902	0.0153151	0.526318	0.00456886	0.00839781	0.44345	0.00195072	4.460946	0.07548129	-2.676649	0.000296499	0.0253029	0.341815	3.63259	0.293082	0.29704	0.13536	0.274519	0.05759227	1.310615
4700	-3291.53	-3296.3	4.76762	2.247771	0.1922858	0.0979509	0.0830598	0.0321117	0.138562	0.138079	0.0412833	0.0385804	0.056895	0.0223569	0.0418959	0.0911676	0.0259131	0.0500026	0.0375188	0.06832066	0.01668997	0.0148988	0.503312	0.00852227	0.00456445	0.462628	0.00607383	5.087858	0.03920268	-2.683543	0.000402664	0.029447	0.363226	3.60692	0.304021	0.286763	0.138411	0.270805	0.05589265	0.7013924
4710	-3292.79	-3298.28	5.48952	1.978377	0.1970642	0.0499577	0.0878973	0.0376306	0.166719	0.0803538	0.0394209	0.0480357	0.0942103	0.0337085	0.0273591	0.0337385	0.022979	0.054024	0.0840645	0.04494247	0.0197561	0.0120392	0.413124	0.0125783	0.00327852	0.556602	0.00237824	6.896238	0.000501433	-3.102372	0.000479273	0.0320992	0.375952	3.59147	0.300197	0.311955	0.149258	0.23859	0.02025754	0.02475291
4720	-3292.74	-3295.41	2.66628	2.054738	0.1877706	0.0659847	0.0684996	0.0228118	0.116689	0.0816758	0.0636082	0.0551	0.123035	0.0484299	0.0184973	0.0521825	0.0232529	0.13201	0.12355	0.05359087	0.01176663	0.0134731	0.520394	0.00500004	0.00584659	0.453627	0.00165964	5.058349	0.07762002	-2.926377	0.000338784	0.0270316	0.350995	3.62164	0.282653	0.317638	0.131319	0.26839	0.08938665	0.8683626
4730	-3294.83	-3304.29	9.45969	2.185901	0.1597827	0.0586444	0.0597067	0.0200264	0.0728485	0.0430839	0.0486925	0.0411613	0.0953195	0.0463332	0.027126	0.0413069	0.0135492	0.0553019	0.0415401	0.04854708	-0.1748722	0.0149509	0.636593	0.00349015	0.00897054	0.332003	0.00399236	6.249376	0.18762	-3.025221	9.33319e-05	0.0142519	0.271096	3.71456	0.276167	0.302551	0.139165	0.282117	0.01274775	14.71789
4740	-3299.23	-3301.36	2.12684	2.331623	0.1440663	0.0697883	0.0791087	0.0233574	0.116014	0.127375	0.0333332	0.0945807	0.113263	0.0578716	0.0668996	0.0369429	0.0205091	0.0476912	0.0765568	0.06758504	-0.005961791	0.00399705	0.537809	0.00183426	0.0107501	0.444295	0.00131487	8.234764	0.04557585	-2.694369	3.63071e-05	0.00890857	0.223863	3.76719	0.30014	0.318753	0.135561	0.245546	0.03961406	1.150497
4750	-3294.09	-3297.36	3.27057	2.331623	0.1832175	0.0810061	0.108677	0.0339605	0.11264	0.0875028	0.0535449	0.102576	0.0530987	0.0183113	0.0439441	0.0436753	0.0205091	0.0831761	0.0257989	0.06269863	0.01302294	0.0114995	0.589478	0.00337643	0.0102826	0.379472	0.00589112	6.473931	0.09533175	-2.769416	0.000282174	0.0246891	0.338462	3.63657	0.288456	0.30315	0.127991	0.280404	0.1083547	0.8798119
4760	-3293.04	-3296.22	3.17467	2.234495	0.1521668	0.0928205	0.0772349	0.0264329	0.115524	0.11017	0.0487642	0.0487639	0.0859679	0.0585467	0.0570712	0.0211172	0.0220318	0.0536926	0.0485724	0.05854066	0.06374227	0.00603579	0.511674	0.00561021	0.0153595	0.459268	0.00205238	5.477199	0.1997304	-2.838034	6.05246e-05	0.0114895	0.248352	3.7401	0.282066	0.304625	0.133468	0.279841	0.2634727	0.7580688
4770	-3297.91	-3300.63	2.72436	2.234495	0.1949709	0.140306	0.0888877	0.019851	0.0710995	0.0898814	0.0352723	0.0973475	0.0561504	0.0463304	0.201348	0.0254304	0.0243477	0.107404	0.034675	0.05210574	0.1517517	0.0100587	0.588561	0.00673235	0.00976592	0.376044	0.00883838	3.381116	0.01966361	-2.95448	0.000444533	0.0309255	0.370405	3.59822	0.315831	0.303972	0.129327	0.25087	0.1714153	0.1147133
4780	-3285.32	-3296.27	10.9474	2.234495	0.1613236	0.143833	0.031882	0.0246867	0.0564435	0.0426881	0.0251939	0.019715	0.0556662	0.0298211	0.0302103	0.0549785	0.0240575	0.0442814	0.0446364	0.04592298	0.05423265	0.0127078	0.588623	0.0042106	0.0136874	0.376084	0.00468729	4.113353	0.1058564	-3.08079	0.000101373	0.0148497	0.275655	3.70939	0.291866	0.291691	0.121049	0.295394	0.1600891	0.6612345
4790	-3291.77	-3298.74	6.96756	2.234495	0.1689618	0.129869	0.0411613	0.0207593	0.0653023	0.0829661	0.0361698	0.0204609	0.080146	0.0422356	0.0559119	0.041867	0.0244112	0.0896821	0.0336653	0.05713741	0.00937001	0.00543713	0.538057	0.00425653	0.0303139	0.418722	0.00321343	4.922588	0.09149985	-2.862296	0.00014933	0.0180022	0.298009	3.68384	0.2885	0.307518	0.123021	0.280961	0.1008699	0.9071079
4800	-3288.91	-3299.94	11.0263	2.029245	0.2001009	0.0777489	0.0549936	0.0294345	0.0481737	0.0829661	0.0450265	0.0586358	0.037689	0.0419867	0.0379844	0.0535049	0.0254406	0.0387986	0.0219992	0.05198604	0.05291463	0.0127705	0.552486	0.00516104	0.0183798	0.402979	0.00822388	6.084654	0.04611082	-2.95678	0.000533051	0.0338337	0.383921	3.58171	0.264448	0.305218	0.137269	0.293064	0.09902544	0.4656461
4810	-3297.35	-3301.69	4.34074	2.013135	0.1629245	0.116514	0.0458039	0.0452059	0.0790181	0.0657745	0.039606	0.0218719	0.0394521	0.0409331	0.0930561	0.0868327	0.0250527	0.076452	0.0613907	0.07871351	0.08488671	0.0125731	0.555066	0.00317501	0.0174368	0.410013	0.00173562	4.610707	0.0552767	-2.54194	0.000110278	0.0154846	0.280375	3.70403	0.301733	0.281658	0.131424	0.285185	0.1401634	0.3943733
4820	-3295.39	-3299.23	3.847	1.897857	0.1912135	0.11086	0.0479949	0.0412599	0.0501089	0.0320699	0.0345728	0.0191618	0.0461754	0.0679623	0.112165	0.0632846	0.0298402	0.155533	0.150678	0.07807394	0.03130353	0.0149591	0.468305	0.00363878	0.0112503	0.487821	0.0140253	3.488075	0.03405788	-2.550099	0.000386767	0.0288653	0.36034	3.61041	0.297841	0.318379	0.130805	0.252975	0.06536142	0.5210701
4830	-3283.05	-3295.1	12.0457	2.014777	0.2117081	0.0801579	0.0479615	0.0429089	0.0610453	0.0361893	0.0367567	0.0240857	0.0816386	0.0145479	0.0281938	0.0202405	0.0295056	0.0542079	0.0378209	0.03011525	-0.09916107	0.0168686	0.490356	0.00432457	0.00708928	0.4745	0.0068612	4.672604	0.1228831	-3.502724	0.000778156	0.0407912	0.413519	3.54491	0.287866	0.310325	0.126202	0.275607	0.02372207	5.180118
4840	-3286.69	-3294.62	7.92515	2.171067	0.1897963	0.143093	0.0534934	0.0322008	0.0667482	0.0493466	0.0322742	0.0396318	0.0318267	0.0224005	0.0725987	0.0474652	0.0211204	0.0971456	0.0800135	0.0520555	-0.06847671	0.0152559	0.443479	0.00391115	0.00784489	0.518343	0.0111658	4.842382	0.1132481	-2.955445	0.000366456	0.0281041	0.356507	3.61502	0.306223	0.30687	0.132964	0.253943	0.0447714	2.529474
4850	-3290.12	-3297.87	7.74852	2.307707	0.1887222	0.143093	0.0358054	0.0223462	0.0468582	0.0225335	0.0304044	0.024171	0.0292189	0.017346	0.0487118	0.0685121	0.0209821	0.117323	0.071582	0.04055499	0.03153475	0.0147998	0.554597	0.00413726	0.0110472	0.405252	0.0101667	4.387311	0.1147361	-3.205096	0.000351586	0.0275331	0.353589	3.61853	0.268129	0.303228	0.132759	0.295883	0.1462709	0.7844085
4860	-3287.66	-3300.5	12.8374	2.120098	0.1934679	0.146525	0.0414705	0.0310429	0.0604539	0.0348051	0.0287068	0.0360568	0.0545642	0.0214938	0.0464789	0.0527623	0.0334207	0.0402431	0.0747569	0.03817787	-0.03311296	0.00917315	0.475179	0.00481906	0.0178909	0.475355	0.0175823	3.592302	0.0493204	-3.265499	0.000420731	0.0300942	0.366396	3.60309	0.310571	0.295315	0.12946	0.264654	0.01620744	3.043071
4870	-3293.13	-3306.17	13.0371	2.117671	0.1560075	0.0848803	0.0165572	0.0380973	0.0479168	0.0424606	0.0309779	0.0235248	0.0666119	0.0198699	0.04516	0.0558481	0.0320369	0.0444393	0.0270914	0.04311289	0.0401146	0.00862895	0.502682	0.00140372	0.0129377	0.447543	0.026805	5.745674	0.01564823	-3.143933	7.56991e-05	0.0128423	0.259863	3.72722	0.30009	0.276867	0.149379	0.273664	0.05576283	0.2806211
4880	-3295.74	-3305.83	10.0889	2.117671	0.1705694	0.0697607	0.0275475	0.0333314	0.0589329	0.0290919	0.0226339	0.0305884	0.0346069	0.032703	0.0595724	0.0369185	0.0274492	0.137758	0.0750896	0.03322964	-0.02584031	0.0112573	0.537186	0.0028888	0.00828407	0.413429	0.0269545	4.999169	0.07489582	-3.404313	0.000161299	0.0187051	0.302657	3.67848	0.294482	0.306573	0.126263	0.272682	0.04905551	1.526756
4890	-3293.38	-3301.99	8.61217	1.996167	0.1816515	0.0716381	0.0515723	0.0347511	0.0803709	0.045179	0.0312905	0.0276711	0.0413063	0.0496918	0.0460558	0.100038	0.04604	0.0400069	0.0292306	0.05821342	-0.05631973	0.0149563	0.419369	0.00219732	0.000878225	0.546396	0.0162031	6.926889	0.1317178	-2.843639	0.000264414	0.0239059	0.334106	3.64172	0.298455	0.30966	0.141802	0.250082	0.07539807	1.746965
4900	-3293.2	-3301.96	8.75994	1.996167	0.1941909	0.0552594	0.0434368	0.0424913	0.0506751	0.0464988	0.0255355	0.0160493	0.0477226	0.0335139	0.0436309	0.0741811	0.0431021	0.0183777	0.0891784	0.03880488	0.2461612	0.0157341	0.489382	0.00170285	0.00212974	0.476667	0.0143844	7.480425	0.06448864	-3.249209	0.000432063	0.0304928	0.368327	3.60075	0.284978	0.301177	0.144049	0.269796	0.3106498	0.2075927
4910	-3292.11	-3300.34	8.22943	2.24707	0.17699	0.0518367	0.0680484	0.037458	0.084122	0.0632275	0.0223627	0.0391491	0.0358003	0.054022	0.0365671	0.013485	0.0237649	0.012995	0.0339324	0.0438653	-0.1507842	0.0154634	0.556301	0.0013069	0.00116646	0.415782	0.00997994	10.58417	0.1617716	-3.126632	0.00021641	0.0216439	0.321008	3.65713	0.323174	0.284313	0.122212	0.270301	0.01098742	14.72335
4920	-3289.72	-3297.82	8.09909	2.24707	0.1901614	0.0513155	0.0798074	0.0526888	0.0959044	0.0583354	0.0364233	0.0332454	0.0309382	0.0135507	0.0301065	0.0607316	0.0283215	0.0262809	0.043432	0.03388261	0.09370847	0.0186602	0.50186	0.00123752	0.00297152	0.464223	0.0110474	8.465091	0.04376843	-3.384853	0.000371613	0.0282994	0.357496	3.61383	0.281007	0.314072	0.138208	0.266713	0.1374769	0.3183693
4930	-3293.12	-3298.65	5.53275	2.018804	0.1759708	0.0766046	0.0571397	0.0463971	0.102683	0.0436658	0.0481118	0.0359169	0.0256706	0.0140215	0.035937	0.0356971	0.0709953	0.0284171	0.1107	0.04688796	0.1707667	0.00978724	0.463949	0.0011618	0.00545597	0.508517	0.0111282	9.30863	0.04571998	-3.059994	0.000206842	0.0211635	0.318119	3.66051	0.295188	0.295796	0.146783	0.262234	0.2164867	0.2111907
4940	-3297.45	-3305.48	8.02959	2.018804	0.2317998	0.0489842	0.0731266	0.0592898	0.0905538	0.0209447	0.0254772	0.0264219	0.0235547	0.0250449	0.0560712	0.0432567	0.0741747	0.0219806	0.017744	0.04880358	-0.1066581	0.0154174	0.488039	0.00483027	0.00368679	0.481919	0.00610812	8.084541	0.1296943	-3.019952	0.00136921	0.0538984	0.461501	3.48323	0.295183	0.310682	0.114731	0.279404	0.02303617	5.630029
