Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	ln_branch_rates_mean	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
56	0	3.19626	0	3.19626	7.992171	1.922502	0.0351825	0.0354301	0.034512	0.0247773	0.0403544	0.0388919	0.0765238	0.0322121	0.138154	0.0207053	0.0598908	0.039421	0.0665306	0.0217458	0.03470778	-0.1711332	0.044644	0.00541615	0.0551046	0.415836	0.0935023	0.385497	14.9403	0.2060727	-3.360791	0.283845	0.646511	1.06792	2.00172	0.13843	0.269469	0.58699	0.00511086	0.0349395	5.897988
57	1	-19.0233	0	-19.0233	2.256307	2.244729	0.152622	0.185467	0.161695	0.275191	0.336902	0.136526	0.276924	0.190578	0.72352	0.20855	0.140671	0.0610208	0.130209	0.595587	0.1815002	-0.3847638	0.00139027	0.1966	0.501233	0.0424451	0.106079	0.152253	41.47161	0.4103528	-1.706498	0.320837	0.678746	1.07506	1.92536	0.0397707	0.2123	0.155159	0.592771	0.025589	16.0363
58	0	-4.33474	0	-4.33474	37.81715	2.057758	0.0592637	0.0222046	0.0588835	0.0185071	0.0704152	0.0433901	0.0711279	0.0694654	0.0853265	0.0242664	0.0470503	0.0214582	0.0722499	0.0682692	0.03526906	0.03499592	0.0248534	0.0205376	0.0756956	0.444664	0.143481	0.290769	48.04162	0.09128734	-3.344749	0.300073	0.661018	1.07137	1.96754	0.0440137	0.245015	0.679258	0.0317135	0.1262833	0.7228776
59	1	-17.5037	0	-17.5037	1.703999	1.937839	0.0983767	0.218477	0.224031	0.264858	0.428301	0.157116	0.101752	0.121542	0.590268	0.202321	0.0997959	0.083577	0.0893731	0.431117	0.1995816	-0.4209341	0.00377449	0.157888	0.376831	0.05284	0.219562	0.189105	22.19781	0.447335	-1.611532	0.28574	0.648236	1.06835	1.99767	0.0345049	0.369008	0.0417203	0.554767	0.0264009	16.94393
60	0	-4.59421	0	-4.59421	44.09073	2.373224	0.0288758	0.0188382	0.0424991	0.0287407	0.0885267	0.0389906	0.0789922	0.09637	0.0255568	0.0234476	0.0396206	0.0122701	0.0831535	0.0407317	0.04022481	0.01239595	0.0573454	0.0766378	0.0747495	0.173894	0.166422	0.450951	45.0622	0.03477918	-3.213271	0.334098	0.689618	1.07703	1.89925	0.585434	0.199937	0.153866	0.0607626	0.04717513	0.7372355
61	1	-19.2231	0	-19.2231	1.178959	2.716004	0.084625	0.32531	0.233565	0.190713	0.663793	0.117887	0.0710539	0.141842	0.440876	0.276907	0.119538	0.0747574	0.0830447	0.787636	0.1647293	-0.4827569	0.0161599	0.150304	0.300742	0.153996	0.246678	0.13212	3.139492	0.5206658	-1.803451	0.366024	0.714484	1.0807	1.83879	0.0389284	0.251285	0.0118764	0.69791	0.03790897	13.73463
62	0	-1.72264	0	-1.72264	22.6909	2.425752	0.0197108	0.0142812	0.036607	0.025762	0.069372	0.0544858	0.0934954	0.0949567	0.027527	0.0121926	0.0335016	0.0242147	0.0757696	0.0283113	0.02945744	0.0386835	0.115312	0.0538114	0.202583	0.211044	0.162916	0.254334	30.34976	0.03036678	-3.524809	0.339302	0.693794	1.07773	1.88917	0.0793873	0.146173	0.00165889	0.772781	0.06905028	0.4397778
63	1	-13.9881	0	-13.9881	4.020996	2.9265	0.121177	0.2977	0.1028	0.248371	0.355578	0.0778389	0.070311	0.226765	0.228249	0.292394	0.206616	0.0817703	0.0738235	0.513516	0.2000525	-0.1685185	0.0113035	0.256685	0.211693	0.168979	0.176905	0.174433	4.228662	0.1932329	-1.609175	0.383495	0.727376	1.08213	1.807	0.0239572	0.48257	0.33599	0.157483	0.02471433	7.818656
64	0	-9.31472	0	-9.31472	20.79451	2.624351	0.0165205	0.0210132	0.0508347	0.0244708	0.0670179	0.0652504	0.0698723	0.169361	0.0301786	0.0211461	0.0297472	0.0250514	0.147877	0.0314282	0.04116841	0.1329502	0.0447624	0.0309981	0.209748	0.173447	0.250098	0.290946	44.51497	0.009348057	-3.190084	0.357938	0.708351	1.07991	1.8538	0.0803385	0.537867	0.0849323	0.296862	0.1422983	0.0656934
65	1	-23.748	0	-23.748	12.34681	2.796167	0.215639	0.394616	0.172527	0.301143	0.296185	0.0943274	0.0950445	0.208628	0.214754	0.272401	0.099437	0.0845807	0.115915	0.538102	0.1744193	-0.3132274	0.0188879	0.252312	0.119484	0.192311	0.0869862	0.330019	47.66123	0.3394374	-1.746293	0.372851	0.719579	1.08131	1.82626	0.143411	0.228124	0.20801	0.420456	0.02621	12.95068
66	0	-2.33619	0	-2.33619	11.42341	2.961234	0.0208926	0.0174567	0.0438905	0.0288174	0.139297	0.0512003	0.048985	0.149726	0.0688444	0.0198806	0.0755578	0.0301623	0.15583	0.0227686	0.04313366	0.05048435	0.0142362	0.0530352	0.302132	0.156065	0.374788	0.099744	13.03106	0.004835228	-3.143452	0.38624	0.729359	1.08232	1.80208	0.00507568	0.39884	0.470817	0.125267	0.05531958	0.08740537
67	1	-13.7516	0	-13.7516	4.985051	3.389763	0.240689	0.36773	0.153635	0.214379	0.223672	0.103832	0.060652	0.244478	0.128376	0.183982	0.0922402	0.181217	0.072102	0.373958	0.1809606	-0.05652454	0.0130076	0.0901435	0.37516	0.281385	0.0870243	0.15328	8.084222	0.1102135	-1.709476	0.417335	0.751055	1.08386	1.74775	0.237851	0.275538	0.290777	0.195833	0.05368898	2.052815
68	0	-1.24006	0	-1.24006	17.32705	2.777997	0.0249172	0.014762	0.0335821	0.0310047	0.0773128	0.0484788	0.0392088	0.137867	0.0530629	0.0143598	0.0448434	0.0294254	0.113654	0.0477698	0.03277878	0.03226773	0.0167599	0.119988	0.198481	0.147909	0.315018	0.201845	24.27118	0.003566329	-3.417974	0.371323	0.718445	1.08118	1.82906	0.0105557	0.075455	0.34983	0.564159	0.03583406	0.09952346
69	1	-19.1107	0	-19.1107	4.629862	2.734434	0.186937	0.70956	0.21734	0.170073	0.176695	0.093211	0.0573514	0.556062	0.137119	0.154869	0.142634	0.175818	0.0785914	0.529484	0.1764454	0.03801814	0.0236741	0.0407878	0.267429	0.226355	0.242372	0.199382	8.985459	0.01488982	-1.734744	0.367613	0.715677	1.08085	1.83586	0.247991	0.0200133	0.147127	0.584869	0.05290796	0.2814287
70	0	-1.31519	0	-1.31519	14.3461	2.921136	0.0525614	0.0256597	0.023136	0.0720598	0.0529982	0.0549702	0.0334218	0.0810799	0.0436549	0.010753	0.0318276	0.020728	0.115108	0.0445927	0.05083812	0.1037654	0.0533199	0.0613584	0.173648	0.142212	0.36479	0.204672	47.93246	0.004426825	-2.979109	0.383067	0.727066	1.0821	1.80777	0.142472	0.107368	0.587737	0.162422	0.1081922	0.0409163
71	1	-23.9084	0	-23.9084	9.941861	2.482069	0.201754	0.898514	0.158433	0.123396	0.204413	0.119055	0.0904834	0.837318	0.13653	0.191291	0.229298	0.190556	0.156956	0.469998	0.1579361	0.08278249	0.037041	0.0411551	0.226177	0.165066	0.383978	0.146584	11.88608	0.007031921	-1.845565	0.34475	0.698113	1.07842	1.87872	0.428651	0.253859	0.237122	0.0803672	0.08981441	0.0782939
72	0	4.39147	0	4.39147	17.2818	2.363842	0.0440655	0.014436	0.0192429	0.0554139	0.0423183	0.0340038	0.0388713	0.0677205	0.0267191	0.0121681	0.0389842	0.0261025	0.0726368	0.0476741	0.03352302	0.1986302	0.0500746	0.101834	0.0811406	0.404173	0.331338	0.0314397	26.12476	0.004188807	-3.395523	0.333156	0.688856	1.0769	1.90109	0.0403451	0.401038	0.374834	0.183783	0.202819	0.02065293
73	1	-21.4048	0	-21.4048	5.955103	2.572733	0.215169	1.80853	0.197398	0.120265	0.100376	0.124411	0.103741	0.519739	0.113652	0.173607	0.167069	0.191103	0.176664	0.338894	0.1913314	0.0671706	0.0201106	0.0386991	0.404421	0.203914	0.246938	0.0859169	7.919357	0.005766949	-1.653748	0.353246	0.704743	1.07941	1.8626	0.154289	0.464347	0.324429	0.0569345	0.07293755	0.07906695
74	0	9.68683	0	9.68683	7.359437	2.017547	0.0517233	0.022487	0.0286999	0.0264213	0.0536139	0.0215244	0.0407663	0.0578568	0.0151828	0.0104282	0.0386413	0.0226974	0.0481472	0.0549241	0.03386045	0.1933361	0.0846939	0.0839067	0.223427	0.108379	0.482727	0.0168671	20.83243	0.004465661	-3.385508	0.29536	0.656867	1.07042	1.97735	0.131777	0.240781	0.353469	0.273973	0.1978018	0.02257645
75	1	-22.3087	0	-22.3087	10.76176	3.523388	0.223403	1.13569	0.108929	0.152076	0.21185	0.146682	0.123631	0.255055	0.0893074	0.0973429	0.241806	0.224179	0.142828	0.201531	0.1615849	0.1050433	0.0121323	0.0997119	0.248379	0.243599	0.224286	0.171892	18.22787	0.008464408	-1.822724	0.426095	0.756927	1.08411	1.73287	0.0466648	0.227838	0.722164	0.0033336	0.1135077	0.07457124
76	0	3.52861	0	3.52861	9.992342	2.147216	0.0824632	0.036492	0.0364962	0.0270388	0.0488371	0.0297927	0.0287627	0.0507422	0.0145193	0.00677134	0.0336269	0.0192764	0.0425092	0.0772557	0.03373139	0.1687137	0.0628191	0.0316654	0.14637	0.2905	0.430449	0.038197	44.32402	0.004385316	-3.389326	0.310237	0.669808	1.07327	1.94668	0.0424707	0.570627	0.278498	0.108405	0.173099	0.02533414
77	1	-18.5478	0	-18.5478	20.63681	2.913082	0.124349	0.713294	0.137942	0.112107	0.149607	0.15102	0.132989	0.212055	0.107514	0.097516	0.230672	0.15946	0.0588746	0.351918	0.1689679	0.06331455	0.0101429	0.166067	0.116562	0.279486	0.215595	0.212147	42.4973	0.03892383	-1.778047	0.382424	0.726599	1.08205	1.80893	0.0423049	0.697917	0.256276	0.00350152	0.1022384	0.3807164
78	0	2.40203	0	2.40203	13.18205	2.085699	0.0666133	0.054574	0.0291575	0.0261882	0.0571357	0.0235902	0.0439376	0.0320741	0.0198114	0.00749458	0.0373604	0.0178531	0.056305	0.121766	0.03299272	0.09502618	0.138399	0.136703	0.2725	0.138111	0.169023	0.145264	15.61018	0.01829367	-3.411468	0.303294	0.663828	1.07199	1.96088	0.179109	0.134085	0.227359	0.459446	0.1133199	0.1614339
79	1	-18.2204	0	-18.2204	7.522608	3.132629	0.209998	0.439834	0.241598	0.145649	0.115363	0.223271	0.160729	0.164055	0.121822	0.0520572	0.168009	0.202285	0.0568565	0.329303	0.1394566	-0.008653623	0.0199898	0.183235	0.0435459	0.471489	0.121177	0.160563	22.52764	0.0341111	-1.970002	0.399269	0.738617	1.0831	1.77902	0.0397724	0.826043	0.126824	0.00736097	0.02545748	1.339925
80	0	2.57012	0	2.57012	11.32021	2.895891	0.0410208	0.0438858	0.0519552	0.0317137	0.068995	0.0179166	0.0424487	0.0266044	0.0484695	0.00730494	0.0768552	0.0160784	0.0337339	0.0722746	0.03417926	0.2091685	0.0325005	0.117014	0.413108	0.0166617	0.258951	0.161765	33.40807	0.06203732	-3.376136	0.381044	0.725596	1.08195	1.81141	0.149716	0.61337	0.208209	0.0287045	0.2712058	0.2287462
81	1	-11.7851	0	-11.7851	7.144356	3.311862	0.16632	0.262776	0.216462	0.106005	0.107127	0.206983	0.135014	0.361308	0.138134	0.0523822	0.184333	0.226805	0.0982098	0.172467	0.1472619	-0.05080322	0.0152055	0.130841	0.0935645	0.574457	0.0889016	0.0970301	10.87651	0.0635682	-1.915543	0.412036	0.747453	1.08368	1.75684	0.390236	0.574585	0.0306612	0.00451785	0.01276498	4.979891
82	0	12.0215	0	12.0215	3.553005	3.315621	0.0208936	0.0325049	0.0518998	0.0507438	0.0552847	0.0286529	0.0385054	0.0352824	0.0458909	0.0087263	0.0458943	0.0224623	0.0184373	0.0601605	0.03477942	0.04360366	0.0614968	0.346613	0.311828	0.00543597	0.223104	0.0515221	6.269286	0.122504	-3.358729	0.412295	0.74763	1.08369	1.75639	0.271107	0.398312	0.263393	0.0671886	0.1661077	0.7374977
83	1	-14.1543	0	-14.1543	9.913273	3.25675	0.149747	0.140086	0.300078	0.117228	0.197578	0.161655	0.170048	0.314826	0.143257	0.0471364	0.162942	0.178819	0.121611	0.294166	0.1327415	-0.2388329	0.0476273	0.0580473	0.0842506	0.258422	0.221467	0.330186	29.26021	0.2448545	-2.019352	0.408198	0.744821	1.08352	1.76346	0.635131	0.351776	0.00304142	0.0100517	0.006021656	40.66232
84	0	13.0776	0	13.0776	3.322517	3.631691	0.0344636	0.032536	0.0337167	0.048675	0.0460492	0.0513216	0.0673075	0.0327552	0.0525318	0.00639341	0.0330071	0.0233816	0.0205507	0.0349727	0.03231191	-0.2125076	0.0503039	0.257158	0.358565	0.00371555	0.239423	0.0908345	3.40931	0.2716811	-3.432319	0.432909	0.761425	1.08425	1.72141	0.0226116	0.00643003	0.483218	0.48774	0.05917346	4.591266
85	1	-19.1863	0	-19.1863	9.067572	4.206743	0.200553	0.30464	0.393703	0.133142	0.163013	0.149703	0.154315	0.436051	0.095667	0.0724854	0.203474	0.240161	0.225508	0.338103	0.149817	-0.3286741	0.0502148	0.295355	0.195644	0.0666988	0.168162	0.223926	38.73727	0.3331004	-1.898341	0.465371	0.782068	1.08432	1.66824	0.290643	0.159657	0.00168101	0.548019	0.004426297	75.25486
86	0	11.315	0	11.315	2.049493	2.795237	0.0403876	0.0330608	0.04121	0.0753043	0.0487292	0.0637028	0.0445945	0.0289745	0.0462001	0.0111832	0.0270835	0.02452	0.0264888	0.0488737	0.03941505	0.01244313	0.284263	0.23964	0.156208	0.0156447	0.192627	0.111617	6.365972	0.1370679	-3.233607	0.372774	0.719521	1.0813	1.82641	0.0258882	0.266963	0.057231	0.649917	0.1495111	0.9167745
87	1	-20.3491	0	-20.3491	11.12288	4.522397	0.19354	0.519065	0.28993	0.1694	0.169427	0.510975	0.116652	0.260423	0.111372	0.115607	0.23525	0.185072	0.316502	0.340941	0.2231704	-0.1808631	0.11657	0.223329	0.0604179	0.231138	0.0744642	0.294081	21.31008	0.1845091	-1.49982	0.480944	0.791535	1.08402	1.6435	0.407621	0.0638355	0.0128725	0.515671	0.003645993	50.60598
88	0	10.9801	0	10.9801	3.162406	2.867441	0.0755253	0.0233445	0.051227	0.0813395	0.0466414	0.0518145	0.0293066	0.0431651	0.0307034	0.0411532	0.0242543	0.0293077	0.0108392	0.0503153	0.03732229	0.2224134	0.0281424	0.457871	0.196792	0.00608757	0.266838	0.0442698	5.266075	0.01493684	-3.288164	0.37874	0.723914	1.08178	1.81557	0.435993	0.136982	0.136586	0.290439	0.2373502	0.06293167
89	1	-29.651	0	-29.651	11.5709	4.060068	0.134509	0.765348	0.159692	0.317464	0.137194	0.434346	0.174206	0.323389	0.146315	0.123151	0.580302	0.27831	0.398294	0.28726	0.1756915	-0.196412	0.110014	0.26892	0.0788603	0.255323	0.0809583	0.205923	32.03417	0.1989826	-1.739026	0.457632	0.777261	1.08439	1.68072	0.449948	0.128263	0.11339	0.308399	0.002570608	77.40685
90	0	8.21641	0	8.21641	3.516725	3.575207	0.0519195	0.0367731	0.0357787	0.134914	0.0556766	0.043529	0.017733	0.034353	0.0597123	0.0561905	0.0357188	0.0132317	0.020323	0.0545159	0.04043225	0.5441144	0.109751	0.228299	0.185561	0.0414459	0.400892	0.0340507	4.6556	0.0129546	-3.208127	0.429386	0.759107	1.08419	1.72732	0.613469	0.129876	0.151262	0.105393	0.557069	0.02325494
91	1	-30.4735	0	-30.4735	12.64072	4.662399	0.118993	0.579287	0.144094	0.280064	0.0773166	0.631745	0.119334	0.281445	0.0935036	0.165582	0.959229	0.205851	0.303886	0.307876	0.1833106	-0.09638251	0.137235	0.0857294	0.168531	0.113453	0.150697	0.344355	19.03017	0.09899384	-1.696574	0.487422	0.795394	1.08384	1.63335	0.341824	0.0461726	0.191801	0.420203	0.002611331	37.90934
92	0	8.50365	0	8.50365	4.402132	3.425516	0.0505862	0.0316365	0.0381382	0.0563486	0.086856	0.0406034	0.0195511	0.0912599	0.0292461	0.0641548	0.0251527	0.0145203	0.0235741	0.0397592	0.04125806	0.30307	0.045934	0.16701	0.155274	0.100783	0.497385	0.0336153	15.51772	0.0121668	-3.187909	0.419718	0.752663	1.08394	1.74368	0.04857	0.776835	0.0669301	0.107665	0.3152368	0.03859574
93	1	-28.1552	0	-28.1552	15.35533	3.761538	0.274268	1.22944	0.302466	0.410121	0.0776907	0.438927	0.140782	0.288075	0.0961884	0.22052	0.577206	0.152097	0.270173	0.197496	0.2331234	-0.09219214	0.176296	0.248617	0.13204	0.0609593	0.118838	0.263249	18.93574	0.09574244	-1.456188	0.440763	0.766537	1.08436	1.70834	0.214528	0.477344	0.0807095	0.227419	0.003550297	26.96745
94	0	3.14709	0	3.14709	4.864925	2.948999	0.0574247	0.0529549	0.041013	0.0494027	0.094148	0.0419878	0.0131661	0.0897597	0.0488687	0.0332049	0.0457463	0.0167366	0.0228816	0.022696	0.04176206	0.3689751	0.0525539	0.238337	0.291701	0.0967975	0.286542	0.0340688	45.84293	0.01655219	-3.175767	0.385278	0.728664	1.08225	1.80381	0.128782	0.0567049	0.374671	0.439842	0.3855273	0.0429339
95	1	-28.6225	0	-28.6225	18.56831	3.4491	0.222213	0.830291	0.620778	0.235702	0.0716291	0.348876	0.205987	0.336111	0.219082	0.125457	0.340878	0.199926	0.321043	0.367558	0.245043	-0.06605467	0.26577	0.150489	0.168078	0.0555882	0.121422	0.238653	23.27918	0.08999579	-1.406322	0.421275	0.753708	1.08399	1.74103	0.06123	0.0873423	0.591028	0.2604	0.02394112	3.759047
96	0	2.54347	0	2.54347	15.77388	3.339494	0.0803632	0.0459649	0.0439568	0.0284398	0.102895	0.0312202	0.0145395	0.0612988	0.0419355	0.0383373	0.0464665	0.0226315	0.0294231	0.022308	0.04020936	0.1319522	0.0997725	0.134423	0.153335	0.285434	0.297987	0.0290485	41.38988	0.01408907	-3.213656	0.413932	0.748747	1.08375	1.75358	0.0892809	0.721184	0.080333	0.109202	0.1460413	0.09647322
97	1	-27.9284	0	-27.9284	14.08963	3.187912	0.139969	0.878336	0.400679	0.190919	0.0991101	0.30869	0.199231	0.304953	0.240154	0.219328	0.641188	0.183241	0.24416	0.498844	0.2010673	-0.02284605	0.207201	0.125287	0.155004	0.0522778	0.113389	0.346841	23.14332	0.04299254	-1.604115	0.403296	0.741429	1.0833	1.77198	0.298113	0.131435	0.0853956	0.485057	0.02014648	2.133997
98	0	2.18574	0	2.18574	27.63548	2.540594	0.0955901	0.0462257	0.055487	0.0352723	0.0406566	0.0438029	0.0145624	0.0739547	0.0417085	0.0466778	0.0305886	0.0144861	0.0230325	0.0278986	0.03441012	0.1074404	0.0750172	0.0751295	0.217131	0.367965	0.233608	0.0311493	46.58887	0.01167067	-3.369405	0.350272	0.702436	1.07907	1.86822	0.300952	0.0045234	0.561273	0.133251	0.119111	0.09798146
99	1	-33.2864	0	-33.2864	28.58325	3.834975	0.352186	0.583949	0.473575	0.251727	0.154546	0.295782	0.217682	0.401651	0.209159	0.240411	0.493925	0.228079	0.419713	0.757934	0.4094461	0.004352445	0.157943	0.102164	0.118733	0.0656452	0.0803587	0.475156	33.47145	0.03118355	-0.89295	0.44506	0.769302	1.08439	1.70125	0.0658991	0.41779	0.223837	0.292475	0.035536	0.8775201
100	0	2.11604	0	2.11604	17.19135	2.755382	0.078514	0.0385621	0.037589	0.0351173	0.0768931	0.0640791	0.0132818	0.0696003	0.0182398	0.0232696	0.0364206	0.0122841	0.0443087	0.0186634	0.02662178	0.029507	0.120924	0.102015	0.119648	0.282222	0.325144	0.0500475	22.16492	0.01428303	-3.626026	0.369406	0.717017	1.08101	1.83257	0.191511	0.0229856	0.318434	0.467069	0.04379003	0.3261707
101	1	-33.2464	0	-33.2464	30.08522	4.154225	0.506015	0.813113	0.30476	0.198133	0.149779	0.195586	0.323752	0.663293	0.239593	0.334129	0.22215	0.419658	0.523372	0.358072	0.3315838	-0.0201416	0.149188	0.128576	0.132329	0.0969017	0.0529394	0.440065	36.47391	0.04093906	-1.103875	0.462639	0.780379	1.08435	1.67264	0.0932859	0.0952068	0.633378	0.178129	0.02079746	1.968464
102	0	-1.09177	0	-1.09177	23.80847	2.238681	0.0858564	0.0376142	0.0450352	0.0705019	0.0358475	0.091796	0.0100163	0.0982971	0.0453633	0.0268509	0.0326767	0.0236096	0.0452829	0.0255529	0.03928886	0.00103594	0.0579369	0.119861	0.0638167	0.633718	0.111932	0.0127357	30.32514	0.02948532	-3.236814	0.320193	0.67821	1.07496	1.92664	0.0527087	0.669723	0.0984276	0.179141	0.03052126	0.9660584
103	1	-34.22	0	-34.22	47.2631	4.195693	0.41549	0.661041	0.258643	0.191678	0.110028	0.130196	0.218966	0.773275	0.165858	0.391714	0.242744	0.478679	0.357281	0.512288	0.2742603	-0.01656267	0.184597	0.15128	0.346083	0.0816609	0.0428852	0.193493	48.52179	0.03512438	-1.293678	0.4648	0.781716	1.08432	1.66916	0.257039	0.00697524	0.184468	0.551518	0.01856172	1.892303
104	0	-4.48008	0	-4.48008	26.40415	2.356008	0.111052	0.0631625	0.0157634	0.0908344	0.0261889	0.0602606	0.00965841	0.0503319	0.0326032	0.0245854	0.0475356	0.0133244	0.0418066	0.0204934	0.04385568	-0.02043822	0.150348	0.321215	0.121243	0.141479	0.244999	0.020715	31.31395	0.03332539	-3.126851	0.332366	0.688217	1.07679	1.90263	0.00945182	0.351696	0.588615	0.0502372	0.01288717	2.585935
105	1	-29.0551	0	-29.0551	11.51267	3.434866	0.336381	0.821384	0.296014	0.254185	0.0803118	0.0730397	0.252534	0.446649	0.196121	0.465935	0.252997	0.348664	0.390262	0.475031	0.2544234	0.02306861	0.205696	0.236958	0.0716263	0.36825	0.0147734	0.102696	25.15669	0.02559786	-1.368755	0.420337	0.753079	1.08396	1.74263	0.11489	0.0606858	0.389994	0.434431	0.04866647	0.5259856
106	0	-1.20253	0	-1.20253	24.44673	2.12831	0.075207	0.0671812	0.0183432	0.0498187	0.0289442	0.0265889	0.00587658	0.0441003	0.050337	0.0435808	0.0482932	0.0453465	0.0559159	0.0208236	0.04165928	-0.05800563	0.282714	0.222474	0.0909638	0.260935	0.0938424	0.0490719	48.47679	0.07627016	-3.178231	0.308125	0.667999	1.07289	1.95098	0.0853359	0.162995	0.469651	0.282018	0.01826453	4.175862
107	1	-19.3823	0	-19.3823	8.654688	3.637876	0.276132	0.395229	0.187217	0.192034	0.10702	0.138782	0.259199	0.229958	0.14518	0.427065	0.294224	0.150491	0.278138	0.60368	0.2784803	0.02296823	0.227638	0.181296	0.0729621	0.201432	0.0594382	0.257234	10.19309	0.037774	-1.278408	0.433291	0.761676	1.08426	1.72078	0.330949	0.0180386	0.287497	0.363515	0.06074223	0.6218738
108	0	3.96289	0	3.96289	16.4666	2.112636	0.0523479	0.0272888	0.0266488	0.0277328	0.0288266	0.0357636	0.0109741	0.0209585	0.0602475	0.0596544	0.0534158	0.0475258	0.0273131	0.0364324	0.03192935	-0.03123038	0.221886	0.0924481	0.234304	0.230355	0.168016	0.0529914	38.98838	0.04959988	-3.44423	0.306359	0.666481	1.07257	1.95459	0.113364	0.205002	0.537235	0.144399	0.01836951	2.70012
109	1	-16.3744	0	-16.3744	6.241931	3.029371	0.228183	0.245292	0.178578	0.311547	0.326363	0.140631	0.2921	0.189021	0.285158	0.625688	0.198198	0.158073	0.229576	0.28419	0.1934361	-0.01424664	0.413582	0.121056	0.0263572	0.294827	0.0400465	0.104132	8.73105	0.033231	-1.642808	0.391521	0.733141	1.08266	1.79268	0.272586	0.00451173	0.0612112	0.661691	0.01898435	1.750441
110	0	3.7967	0	3.7967	14.78926	1.966416	0.0537891	0.0451687	0.0369058	0.068404	0.044011	0.0236706	0.0198151	0.0153454	0.110863	0.0377592	0.057783	0.04592	0.0186125	0.065188	0.03993693	-0.07955877	0.31132	0.0540407	0.0902331	0.164677	0.196478	0.183251	18.26426	0.08471208	-3.220454	0.289232	0.651394	1.06913	1.99025	0.213777	0.298242	0.466249	0.0217324	0.00515331	16.43838
111	1	-11.4816	0	-11.4816	1.814528	3.073861	0.227058	0.223904	0.219724	0.549293	0.251838	0.108037	0.184806	0.258731	0.183993	0.6077	0.256578	0.168675	0.324792	0.168264	0.2547722	0.04077287	0.434463	0.0591832	0.0478279	0.296936	0.0897135	0.0718765	3.314405	0.02029979	-1.367385	0.394896	0.735537	1.08286	1.78671	0.125298	0.00525852	0.0741929	0.79525	0.06107266	0.3323875
112	0	2.98906	0	2.98906	6.46923	1.801128	0.0492313	0.0532523	0.0265427	0.0771663	0.045771	0.0127258	0.0259667	0.0131747	0.092315	0.0369127	0.0747442	0.0539695	0.0184426	0.0961004	0.04977914	-0.1948184	0.045662	0.138683	0.219739	0.259777	0.106211	0.229928	9.309184	0.2040132	-3.000159	0.268321	0.63205	1.06411	2.03552	0.272315	0.18088	0.434812	0.111993	0.00919478	22.18793
113	1	-11.6354	0	-11.6354	1.413675	2.604571	0.201084	0.224628	0.324544	0.261934	0.18873	0.0846242	0.192137	0.226663	0.322581	0.319306	0.253907	0.431228	0.615905	0.155073	0.2599488	-0.004589065	0.190623	0.355001	0.0918929	0.212384	0.0299844	0.120115	3.019707	0.04333025	-1.347271	0.356152	0.706982	1.07972	1.85714	0.126845	0.0541465	0.508431	0.310578	0.03874119	1.118454
114	0	0.311045	0	0.311045	7.829089	1.946726	0.0859155	0.0609499	0.0211051	0.0856322	0.027416	0.017626	0.0220369	0.0118234	0.0758519	0.0232564	0.0648047	0.0546384	0.0270751	0.120807	0.03921017	-0.1556876	0.0361646	0.0525468	0.164886	0.229569	0.117395	0.399438	40.49041	0.1591697	-3.238819	0.286831	0.649226	1.0686	1.99534	0.0362704	0.420248	0.523465	0.0200163	0.003482178	45.70983
115	1	-16.1379	0	-16.1379	2.334225	2.632808	0.23938	0.215006	0.113256	0.151497	0.139951	0.102088	0.22241	0.367857	0.289374	0.345121	0.422961	0.432696	0.76745	0.196591	0.205169	0.1147909	0.125919	0.250044	0.153243	0.360612	0.0124551	0.0977259	3.674095	0.03867449	-1.583921	0.358697	0.708932	1.07999	1.85238	0.0522496	0.150901	0.0627409	0.734108	0.1534653	0.2520079
116	0	1.8811	0	1.8811	18.32249	2.373701	0.0698171	0.0927868	0.0226951	0.0322775	0.0370316	0.024362	0.0242827	0.00637264	0.0786077	0.00933181	0.0569441	0.0317333	0.0522412	0.0402991	0.03060287	-0.07418593	0.100742	0.088292	0.0858648	0.226265	0.0955395	0.403297	21.02654	0.0871899	-3.486662	0.334146	0.689657	1.07704	1.89916	0.158734	0.0876998	0.187456	0.56611	0.01300398	6.704865
117	1	-15.8814	0	-15.8814	2.139693	2.571786	0.311171	0.294007	0.147613	0.246021	0.168815	0.0995594	0.41665	0.41669	0.235609	0.536256	0.442411	0.176517	0.899158	0.272142	0.2710963	0.01358679	0.0418982	0.59287	0.143193	0.130252	0.00589227	0.0858939	2.88554	0.04008179	-1.305281	0.353159	0.704675	1.0794	1.86277	0.30149	0.166531	0.154896	0.377083	0.05366857	0.7468391
