Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	ln_branch_rates_mean	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
8310	28.3558	0	28.3558	2.995236	2159.27	0.019298	0.0137984	0.00913844	0.00542017	0.00620896	0.00460309	0.00931043	0.0127607	0.0110848	0.0150786	0.0185354	0.0176038	0.0117844	0.0390068	0.009453803	0.141564	0.061625	0.0307655	0.105772	0.304781	0.481833	0.0152231	3.691932	0.0006172418	-4.661338	0.972779	0.992881	1.00685	1.02749	0.605996	0.27827	0.0376972	0.0780366	0.1421813	0.004341232
8320	27.288	0	27.288	3.102262	1962.191	0.0162126	0.0144882	0.0128894	0.0080346	0.0111617	0.00728796	0.0135287	0.0136296	0.00915031	0.0137679	0.00911703	0.00956378	0.0110422	0.049496	0.01199995	0.2279703	0.0313318	0.0605875	0.0508177	0.454682	0.354749	0.047832	7.708227	0.0006322186	-4.422852	0.971452	0.992526	1.00718	1.02884	0.555882	0.111939	0.0562823	0.275896	0.2286025	0.00276558
8330	22.2926	0	22.2926	3.385202	1920.253	0.0202667	0.0136491	0.0116348	0.0204758	0.0155715	0.00465429	0.0198347	0.0144664	0.0129379	0.00855108	0.00721214	0.00995266	0.0161364	0.0484484	0.01289217	0.3072114	0.0795684	0.0475721	0.0607921	0.380715	0.204536	0.226816	44.14868	0.0006270764	-4.351135	0.971144	0.992443	1.00726	1.02915	0.0640415	0.78944	0.0728681	0.0736503	0.3078385	0.00203703
8340	24.2773	0	24.2773	4.989961	2034.093	0.0190115	0.011999	0.00896592	0.00933985	0.0201352	0.00407371	0.0243095	0.0116109	0.0170128	0.0161063	0.00910295	0.0161536	0.0215151	0.0197768	0.01410687	0.1724337	0.0760261	0.0241286	0.087556	0.383775	0.0546766	0.373837	9.208106	0.00113768	-4.261093	0.971959	0.992662	1.00706	1.02832	0.269471	0.0955525	0.509218	0.125758	0.1735714	0.006554535
8350	17.5558	0	17.5558	9.250929	1776.15	0.0188833	0.00921595	0.0149466	0.0183758	0.01682	0.00487549	0.0223385	0.010876	0.0160029	0.0199071	0.00679461	0.0374094	0.0102467	0.0282074	0.01351885	0.09281953	0.103398	0.0451602	0.0790676	0.489377	0.0485202	0.234477	34.77527	0.001311605	-4.30367	0.970002	0.992136	1.00754	1.03032	0.726432	0.0498879	0.0152799	0.2084	0.09413113	0.0139338
8360	18.333	0	18.333	17.38476	1493.047	0.0257457	0.0140018	0.0130488	0.0289249	0.0206367	0.00628156	0.0223581	0.010385	0.01949	0.0210513	0.00742487	0.0123599	0.010425	0.0234926	0.01618458	0.1607313	0.246904	0.105818	0.156465	0.133728	0.0538101	0.303274	36.27319	0.004188508	-4.123696	0.967298	0.991407	1.00821	1.03308	0.130984	0.389605	0.33981	0.139601	0.1649198	0.02539724
8370	16.2905	0	16.2905	17.04549	1434.982	0.0145752	0.0142419	0.0163612	0.0110657	0.0204993	0.0131206	0.0110791	0.00566915	0.0218099	0.0242577	0.00715971	0.0122118	0.0146373	0.0291288	0.01070184	0.1595281	0.137884	0.0786623	0.313654	0.24164	0.163136	0.0650247	32.89275	0.008849752	-4.537339	0.966647	0.991231	1.00837	1.03375	0.00211765	0.772681	0.0161242	0.209077	0.1683778	0.0525589
8380	13.3966	0	13.3966	17.18912	1109.323	0.0186568	0.0111335	0.0309655	0.00714425	0.0291209	0.0094266	0.00435551	0.00874056	0.00673619	0.0293499	0.0075325	0.00953761	0.0184588	0.0129668	0.01504655	0.0319001	0.184189	0.283426	0.213465	0.171571	0.106489	0.0408606	31.73165	0.02414037	-4.196606	0.962098	0.989996	1.00949	1.03842	0.0765753	0.217384	0.40206	0.30398	0.05604047	0.4307667
8390	24.3909	0	24.3909	7.134235	1378.806	0.0197372	0.00798378	0.0342693	0.00838144	0.0276212	0.00713601	0.00516297	0.00965472	0.0107269	0.0238558	0.0140732	0.00754948	0.0129171	0.0147535	0.009658519	0.02410001	0.0747874	0.252595	0.0921922	0.325516	0.181519	0.0733908	7.145368	0.01298069	-4.639915	0.965979	0.991051	1.00853	1.03444	0.181062	0.358508	0.298994	0.161436	0.0370807	0.350066
8400	21.9265	0	21.9265	3.952158	1608.016	0.0193294	0.0108881	0.031289	0.00671455	0.0120479	0.00433698	0.00342794	0.0174574	0.00851999	0.0147963	0.0114557	0.0119528	0.0286617	0.0252003	0.01305799	0.02320064	0.175125	0.153619	0.190883	0.232305	0.223149	0.0249197	9.808881	0.02659902	-4.338355	0.968482	0.991727	1.00792	1.03187	0.114031	0.3897	0.108427	0.387842	0.04979966	0.5341206
8410	31.3455	0	31.3455	2.548659	1484.229	0.0198699	0.0101954	0.0340557	0.00896015	0.0110048	0.00305113	0.00549022	0.02157	0.00932187	0.00952681	0.0123427	0.0166101	0.0131253	0.0149065	0.01211968	0.07450064	0.0558929	0.287364	0.342247	0.126681	0.14171	0.0461059	2.575541	0.0247515	-4.412925	0.967202	0.991381	1.00823	1.03318	0.105457	0.623834	0.130884	0.139825	0.09925214	0.24938
8420	31.7083	0	31.7083	2.404917	1362.58	0.0104906	0.0151255	0.0385869	0.00845736	0.0170366	0.00328003	0.00452216	0.0221994	0.00882605	0.010701	0.00954069	0.011623	0.00969572	0.0140668	0.009970301	-0.06007078	0.0108103	0.428035	0.151682	0.295433	0.102965	0.0110742	2.699684	0.07863938	-4.608144	0.965778	0.990996	1.00858	1.03464	0.47369	0.271294	0.127443	0.127573	0.0185686	4.235072
8430	31.6039	0	31.6039	2.591518	1074.612	0.0144974	0.0118458	0.0308239	0.0114216	0.0176482	0.00733849	0.00536619	0.020487	0.00741315	0.0160052	0.00777053	0.0114755	0.0128022	0.0240582	0.01165324	-0.1193772	0.0157315	0.195747	0.125633	0.21201	0.427508	0.0233703	2.790688	0.1270689	-4.452171	0.961495	0.989832	1.00964	1.03904	0.169391	0.551698	0.140718	0.138193	0.007691647	16.52037
8440	27.2279	0	27.2279	3.991066	1227.451	0.0195672	0.0195544	0.0452232	0.0134991	0.014083	0.0131717	0.00422708	0.0216906	0.00789662	0.00947836	0.00929632	0.00707133	0.00846998	0.0234382	0.01342949	-0.04854569	0.0252841	0.137878	0.435143	0.0534471	0.329486	0.018762	4.118712	0.06512519	-4.310302	0.963956	0.990502	1.00903	1.03651	0.0833294	0.252771	0.211219	0.452681	0.0165795	3.928055
8450	21.7441	0	21.7441	5.1516	1328.376	0.0366509	0.0128076	0.0342233	0.0151452	0.0123551	0.0265992	0.00516626	0.0238449	0.00778866	0.0104729	0.00711325	0.00658461	0.0206986	0.0167935	0.01314199	-0.09112961	0.0146192	0.11614	0.406756	0.151742	0.294395	0.0163482	8.662202	0.09969677	-4.331943	0.965343	0.990878	1.00869	1.03509	0.0443325	0.616055	0.33701	0.00260273	0.008567166	11.63708
8460	19.0583	0	19.0583	5.330736	1758.21	0.0356752	0.00795515	0.0247147	0.00932465	0.0169008	0.0208643	0.00719737	0.0185359	0.00543642	0.0194109	0.012971	0.0102657	0.0323107	0.014856	0.01282429	-0.2773589	0.103391	0.0403126	0.427414	0.12928	0.200379	0.0992228	24.10951	0.2859252	-4.356414	0.96985	0.992096	1.00758	1.03047	0.173539	0.18537	0.466263	0.174828	0.008566245	33.37812
8470	17.7037	0	17.7037	3.886182	2123.833	0.0360774	0.0084285	0.0269344	0.0130861	0.0403549	0.016142	0.00959624	0.0237457	0.00866436	0.0151094	0.02272	0.0110636	0.0479218	0.0187447	0.02167044	-0.7186379	0.13679	0.0160078	0.366448	0.310944	0.133107	0.0367026	17.96956	0.7260775	-3.831806	0.972554	0.992821	1.00691	1.02771	0.207995	0.0660821	0.681556	0.0443668	0.007439658	97.59555
8480	21.2154	0	21.2154	1.614275	2122.629	0.0334162	0.00929363	0.0243609	0.0107489	0.0506112	0.0207152	0.0143844	0.00674511	0.00768948	0.0148865	0.0193105	0.0210979	0.0349948	0.0114371	0.01718157	-0.3242899	0.284275	0.0234766	0.38174	0.124988	0.145041	0.040479	17.65169	0.3408378	-4.063918	0.972547	0.992819	1.00691	1.02772	0.101959	0.585545	0.24049	0.0720056	0.01654785	20.5971
8490	17.2917	0	17.2917	8.039635	1456.12	0.0360152	0.00774943	0.0210399	0.0121973	0.0349134	0.0193893	0.0121003	0.0128216	0.0135781	0.011776	0.0187517	0.0108127	0.033649	0.0125898	0.01622533	-0.18457	0.288365	0.0514316	0.115776	0.390465	0.123437	0.0305247	41.22432	0.195441	-4.121181	0.966888	0.991297	1.00831	1.0335	0.0988431	0.135755	0.336175	0.429227	0.01087102	17.97817
8500	18.3771	0	18.3771	9.651258	1270.458	0.0405275	0.0139559	0.0132465	0.0104132	0.0239777	0.0109903	0.0243193	0.0145545	0.0132034	0.0157585	0.0208655	0.0122491	0.0285318	0.00761559	0.02008266	-0.1486142	0.318912	0.0768888	0.128131	0.39813	0.0597366	0.0182023	41.92868	0.1630357	-3.907898	0.964567	0.990668	1.00888	1.03588	0.122538	0.0421538	0.232026	0.603283	0.01442154	11.30502
8510	4.25406	0	4.25406	23.1909	1109.84	0.0583262	0.0279726	0.0217117	0.0271586	0.0393262	0.0110681	0.0665889	0.0251118	0.0106851	0.00793237	0.0210632	0.013027	0.0175272	0.0121338	0.02922881	-0.1630027	0.27389	0.0669029	0.109486	0.409793	0.117615	0.0223133	44.9975	0.171795	-3.5326	0.962107	0.989999	1.00949	1.03841	0.266925	0.01028	0.163532	0.559264	0.008792221	19.53943
8520	15.531	0	15.531	8.623848	1115.031	0.0231769	0.017649	0.0260467	0.016813	0.0497641	0.0270013	0.031229	0.0258534	0.00913083	0.0100834	0.0117331	0.0170739	0.0220233	0.0171831	0.02459235	-0.2027216	0.387949	0.0599806	0.163581	0.326836	0.0448534	0.0167998	35.43066	0.2163558	-3.70532	0.962195	0.990023	1.00946	1.03832	0.73003	0.0133921	0.19106	0.0655178	0.01363417	15.86865
8530	13.7957	0	13.7957	12.41418	1182.221	0.0247004	0.018451	0.0375938	0.0130208	0.0317163	0.0159055	0.0279983	0.0248452	0.00827903	0.00727456	0.0198147	0.0241162	0.02185	0.0302477	0.02276325	-0.3055288	0.229858	0.114355	0.310158	0.254873	0.0496518	0.0411044	26.32533	0.3625788	-3.782608	0.963277	0.990317	1.0092	1.03721	0.478199	0.0213157	0.420821	0.0796645	0.05704997	6.35546
8540	13.0759	0	13.0759	4.549623	1112.629	0.0537104	0.0232609	0.0373443	0.0209528	0.0229785	0.0170251	0.01749	0.0358892	0.0122154	0.00848178	0.027774	0.0238684	0.00828282	0.0262565	0.01817858	-0.3326244	0.2181	0.120213	0.386322	0.229907	0.0381355	0.00732343	35.82149	0.4233289	-4.007512	0.962154	0.990012	1.00947	1.03836	0.428126	0.110019	0.31963	0.142225	0.09070447	4.667123
8550	16.6143	0	16.6143	3.250804	1102.977	0.0819208	0.0309655	0.0247176	0.0108322	0.0181404	0.0140027	0.0228283	0.0401872	0.0209119	0.00968725	0.0111755	0.0235958	0.0127415	0.0267681	0.02521395	-0.1313193	0.329133	0.179306	0.237638	0.113294	0.134829	0.00580139	6.867026	0.2322863	-3.680358	0.96199	0.989967	1.00951	1.03853	0.181182	0.0411267	0.439448	0.338244	0.100967	2.300615
8560	17.6665	0	17.6665	5.101737	1281.165	0.04715	0.0201294	0.0327086	0.00817445	0.0269306	0.00620793	0.0208818	0.0317478	0.0203475	0.00653977	0.0136656	0.0170315	0.0129759	0.0294469	0.01818265	-0.2270842	0.17848	0.193766	0.133922	0.24034	0.246184	0.00730794	9.594566	0.2666072	-4.007288	0.964714	0.990708	1.00885	1.03573	0.184344	0.306764	0.0415503	0.467341	0.03952293	6.745632
8570	18.9018	0	18.9018	2.854618	1175.205	0.0357939	0.0246149	0.0193629	0.00976937	0.0179993	0.00718341	0.0216495	0.0284835	0.0280449	0.00527108	0.0145761	0.0118826	0.00745867	0.0132947	0.01374155	-0.07991633	0.229475	0.101195	0.268489	0.313483	0.0835596	0.00379802	13.56415	0.1895087	-4.287331	0.963168	0.990288	1.00923	1.03732	0.113133	0.13135	0.61254	0.142977	0.1095924	1.729214
8580	18.754	0	18.754	8.981247	1312.261	0.020894	0.0269835	0.0321568	0.00730473	0.020282	0.00812266	0.0112173	0.0211868	0.029819	0.00975536	0.0145545	0.0150067	0.0126227	0.013751	0.01770033	-0.07340966	0.295591	0.0791933	0.0947825	0.418644	0.106752	0.00503779	19.22581	0.1641259	-4.034172	0.965132	0.990821	1.00874	1.0353	0.508392	0.0130305	0.360016	0.118561	0.09071622	1.809223
8590	10.8416	0	10.8416	10.80951	1399.931	0.0224955	0.0124371	0.0281709	0.00904132	0.025605	0.00473146	0.0104434	0.0279999	0.0246565	0.00919758	0.0213903	0.0123245	0.0146024	0.00932979	0.01987767	0.2221353	0.489073	0.036245	0.164053	0.230855	0.0408188	0.0389552	24.18665	0.1242517	-3.918158	0.966235	0.99112	1.00847	1.03417	0.219814	0.0162338	0.656732	0.10722	0.346387	0.3587077
8600	17.4885	0	17.4885	20.17076	1795.438	0.0259732	0.0141116	0.0313501	0.0136424	0.0177107	0.00452247	0.0118264	0.0274902	0.0147745	0.0120139	0.0294391	0.0114281	0.00951013	0.0103598	0.01795118	-0.103899	0.560979	0.0140582	0.150937	0.178784	0.0200063	0.0752348	23.98823	0.1547802	-4.0201	0.970163	0.99218	1.0075	1.03016	0.690823	0.0534789	0.106025	0.149674	0.0508812	3.041992
8610	24.0464	0	24.0464	5.822755	1810.71	0.0178527	0.0132947	0.017962	0.00696087	0.0214851	0.00453153	0.00811932	0.0193303	0.0162642	0.00907473	0.030853	0.0201889	0.010597	0.00987847	0.01371916	0.05649654	0.081771	0.0429123	0.15597	0.121409	0.115025	0.482913	8.788928	0.06354262	-4.288962	0.970288	0.992213	1.00747	1.03003	0.330439	0.0961508	0.336785	0.236625	0.1200392	0.5293491
8620	22.9842	0	22.9842	5.914028	1978.973	0.015583	0.0247335	0.0129312	0.00915677	0.0256708	0.00518991	0.00805702	0.0108875	0.027186	0.0046652	0.0198894	0.0123303	0.0148787	0.0180116	0.01413271	-0.01519846	0.0725086	0.0473123	0.32934	0.147704	0.0551207	0.348014	9.324075	0.05389192	-4.259263	0.971573	0.992558	1.00715	1.02872	0.322454	0.0155386	0.337304	0.324703	0.03869346	1.392791
8630	22.2078	0	22.2078	8.100925	2381.036	0.0112378	0.0369133	0.0172653	0.0142447	0.0245595	0.00484146	0.00717638	0.014448	0.0199969	0.00989191	0.0125678	0.00596846	0.0156515	0.0133273	0.01401088	0.01715328	0.0509193	0.0154444	0.148512	0.101023	0.0265886	0.657512	12.6466	0.06471592	-4.267921	0.974072	0.993227	1.00653	1.02617	0.0999011	0.076966	0.745567	0.0775655	0.0818692	0.7904794
8640	17.4856	0	17.4856	5.816769	2401.471	0.01218	0.060697	0.0247632	0.0225601	0.0158796	0.00773442	0.013169	0.00883747	0.0150086	0.00492104	0.0111194	0.00475928	0.0280158	0.019391	0.01487363	-0.04963242	0.234765	0.0098745	0.0556127	0.140346	0.0273078	0.532094	13.4965	0.123889	-4.208165	0.974182	0.993256	1.00651	1.02606	0.0996788	0.0345694	0.537831	0.327921	0.07425657	1.668391
8650	21.5124	0	21.5124	9.098973	2370.436	0.00508064	0.0235521	0.0152738	0.018612	0.0234812	0.00878157	0.0153911	0.0112089	0.0104006	0.00670933	0.012987	0.00500616	0.0181553	0.0125293	0.01230505	0.02493931	0.424144	0.025715	0.0250676	0.136617	0.0142148	0.374242	15.49487	0.05669061	-4.397745	0.974014	0.993212	1.00655	1.02623	0.385034	0.0356273	0.483779	0.0955595	0.08162992	0.6944832
8660	25.944	0	25.944	9.492634	2177.819	0.00867531	0.0171316	0.00533698	0.0150591	0.00789187	0.0065023	0.0240354	0.0183739	0.0131724	0.00850021	0.00580212	0.00876577	0.021502	0.0111608	0.01256003	0.0109478	0.204879	0.155594	0.0422414	0.168877	0.0323357	0.396073	10.41654	0.04092275	-4.377236	0.972895	0.992912	1.00683	1.02737	0.456114	0.00870168	0.369877	0.165308	0.05187055	0.7889399
8670	22.6976	0	22.6976	11.43206	2530.852	0.00799015	0.0169029	0.00653784	0.00898494	0.0191002	0.00699191	0.0144261	0.0195158	0.0132562	0.00582649	0.00940107	0.0135573	0.0175752	0.00936993	0.01332114	0.08577074	0.0716845	0.155092	0.144779	0.0757812	0.0673303	0.485333	42.8353	0.02274998	-4.318403	0.974847	0.993434	1.00634	1.02538	0.155444	0.00177316	0.562029	0.280754	0.1085207	0.2096372
8680	22.9702	0	22.9702	10.22268	2221.333	0.0076225	0.0179097	0.00671264	0.00493041	0.0178415	0.00596726	0.0256083	0.0192298	0.0150663	0.00619397	0.00740886	0.00800208	0.00749139	0.00825553	0.01012592	0.09671819	0.0844122	0.152248	0.16264	0.129486	0.274221	0.196993	38.07462	0.0172234	-4.592656	0.973161	0.992983	1.00676	1.0271	0.412123	0.000541651	0.217305	0.37003	0.1139416	0.1511599
8690	15.047	0	15.047	14.60837	3197.919	0.00591758	0.0178454	0.00511222	0.00608649	0.0366935	0.00393043	0.0206715	0.0122172	0.0220016	0.0115448	0.0146761	0.0173401	0.0166936	0.00512799	0.009748057	0.1618747	0.0735606	0.157735	0.0575402	0.160409	0.191656	0.359098	33.93391	0.02580978	-4.630687	0.977613	0.99417	1.00565	1.02257	0.0753833	0.000777845	0.723039	0.2008	0.1876844	0.1375169
8700	10.3424	0	10.3424	22.06419	2653.092	0.00768695	0.026455	0.00614267	0.0111386	0.0297933	0.00916864	0.0171898	0.0128513	0.020549	0.00660675	0.0100301	0.0170626	0.0146803	0.00587033	0.01257106	0.1767625	0.0665501	0.271211	0.0797774	0.0819658	0.250432	0.250064	23.08798	0.02001372	-4.376358	0.975431	0.99359	1.00619	1.02478	0.563199	0.00123505	0.416088	0.0194779	0.1967762	0.101708
8710	11.2615	0	11.2615	36.48545	2361.893	0.00981268	0.0258459	0.00525026	0.0131013	0.0354865	0.0104516	0.0163732	0.0132896	0.0177419	0.00895475	0.0116358	0.0148037	0.0153419	0.00396503	0.01089761	0.09743669	0.155714	0.146573	0.0727966	0.0893001	0.310882	0.224735	47.55009	0.02460871	-4.519212	0.973968	0.993199	1.00656	1.02627	0.299179	0.245916	0.448715	0.00619083	0.1220454	0.2016357
8720	21.071	0	21.071	19.03606	2306.85	0.00927353	0.0162105	0.00659699	0.0173633	0.0132101	0.00700232	0.0278793	0.00981155	0.0188978	0.011106	0.00768945	0.0127814	0.0205881	0.00688886	0.01110316	0.1468646	0.020707	0.177173	0.116329	0.0362566	0.503294	0.14624	20.30792	0.02405713	-4.500526	0.97366	0.993117	1.00664	1.02659	0.409512	0.314598	0.216717	0.059173	0.1709217	0.1407494
8730	19.3457	0	19.3457	30.86476	2472.848	0.0075495	0.011598	0.00970738	0.0224154	0.0137032	0.00619113	0.0270795	0.0191293	0.0150084	0.0127223	0.0100644	0.00814475	0.0190931	0.00897606	0.01432937	0.06328011	0.0757295	0.190707	0.112463	0.226365	0.243052	0.151683	39.22905	0.01857472	-4.245444	0.974556	0.993356	1.00641	1.02568	0.403235	0.0852874	0.152363	0.359114	0.08185483	0.2269227
8740	21.5717	0	21.5717	7.446094	2380.645	0.0172398	0.0103965	0.0071614	0.0215416	0.00987687	0.00842017	0.0181742	0.0133806	0.0158137	0.0082611	0.0109518	0.0135719	0.0298262	0.00883389	0.01520753	0.1208047	0.0867678	0.122596	0.115706	0.330316	0.0711174	0.273497	44.94237	0.04406367	-4.185965	0.97407	0.993226	1.00653	1.02617	0.296936	0.0301446	0.0205659	0.652353	0.1648684	0.2672657
8750	15.6526	0	15.6526	18.01028	2187.613	0.0124815	0.0109706	0.0136627	0.0168989	0.013855	0.0166635	0.0154768	0.00828693	0.0198484	0.0104973	0.00928808	0.0165966	0.0344796	0.0195941	0.01597516	0.1249441	0.138435	0.129465	0.179586	0.226595	0.060142	0.265778	34.39543	0.1529365	-4.13672	0.972956	0.992929	1.00681	1.02731	0.175491	0.0111827	0.724672	0.0886541	0.2778806	0.5503677
8760	19.1172	0	19.1172	10.49444	2574.044	0.015001	0.0128356	0.0268923	0.0117279	0.0162491	0.00778126	0.0132638	0.0132746	0.0216045	0.00814224	0.0100652	0.0119154	0.0473538	0.0159597	0.01271061	0.2602688	0.154911	0.0877698	0.270578	0.0909382	0.0285072	0.367296	38.13085	0.04029639	-4.365318	0.975058	0.99349	1.00629	1.02516	0.0829816	0.615457	0.254028	0.0475334	0.3005652	0.1340687
8770	16.0021	0	16.0021	15.62147	2711.098	0.0136854	0.014093	0.0310208	0.0123476	0.0145754	0.022798	0.0134353	0.0145237	0.0272471	0.00820154	0.010959	0.012886	0.046591	0.0189738	0.0137308	0.110416	0.0328674	0.0632942	0.454516	0.0746897	0.0453621	0.329271	37.15632	0.04277403	-4.288114	0.975694	0.99366	1.00613	1.02452	0.0664743	0.63985	0.289433	0.00424255	0.15319	0.2792221
8780	20.3379	0	20.3379	3.189322	2765.718	0.0136312	0.0101557	0.0267135	0.00906345	0.00965368	0.035756	0.0159753	0.0169872	0.022312	0.0129972	0.016147	0.0195513	0.0531517	0.00971276	0.01602541	0.2328028	0.0107675	0.0320831	0.438228	0.0696898	0.130393	0.318838	22.84916	0.06836434	-4.13358	0.975934	0.993724	1.00607	1.02427	0.0503449	0.784337	0.140351	0.0249674	0.3011671	0.226998
8790	17.9634	0	17.9634	5.955885	2988.237	0.0253978	0.0140861	0.0100494	0.0142325	0.0138826	0.0131683	0.00708071	0.0152542	0.0345335	0.00957179	0.0131289	0.00642673	0.0257889	0.0131822	0.02013654	0.2673366	0.045034	0.22733	0.219575	0.106362	0.117985	0.283714	17.67903	0.04398516	-3.905219	0.976844	0.993966	1.00584	1.02335	0.266128	0.015861	0.51311	0.204901	0.3113218	0.1412852
8800	15.1965	0	15.1965	7.708633	2273.603	0.0203194	0.0169514	0.0121455	0.0326506	0.0107667	0.0115348	0.011455	0.0250594	0.0214525	0.0323692	0.00749666	0.00314972	0.0260226	0.00861242	0.01818961	0.3119145	0.0374173	0.261989	0.173583	0.0279365	0.330483	0.168591	28.22878	0.0968352	-4.006905	0.973469	0.993066	1.00668	1.02678	0.129357	0.0330868	0.771867	0.065689	0.4087497	0.2369059
8810	11.4798	0	11.4798	8.868104	2266.686	0.0473433	0.0113644	0.0212998	0.0422841	0.00594723	0.0110004	0.0215304	0.0236972	0.0184373	0.0473877	0.0137896	0.0101802	0.0386809	0.00669451	0.01618635	0.4254404	0.156553	0.372779	0.205945	0.0415103	0.139519	0.0836942	27.82051	0.0488815	-4.123587	0.973429	0.993055	1.00669	1.02682	0.472691	0.297354	0.220736	0.00921914	0.474322	0.1030555
8820	10.437	0	10.437	5.646848	2071.958	0.0478855	0.0167734	0.0232981	0.033926	0.00840615	0.0182464	0.0163757	0.0310431	0.0130321	0.0372211	0.0140043	0.00813112	0.022572	0.0050204	0.02320431	0.1228064	0.289672	0.108502	0.220755	0.148181	0.112415	0.120476	7.278667	0.2723758	-3.763417	0.972215	0.99273	1.00699	1.02806	0.116563	0.315384	0.564243	0.00380952	0.3951821	0.6892411
8830	9.76172	0	9.76172	7.234325	2480.56	0.0298339	0.0375968	0.0121379	0.0419265	0.00883329	0.0380479	0.0116703	0.0249615	0.00526206	0.0290416	0.0277179	0.0072479	0.0267589	0.0247289	0.01975378	-0.09137071	0.236792	0.0719337	0.0777144	0.185269	0.391884	0.0364069	27.05224	0.1898682	-3.92441	0.974595	0.993367	1.0064	1.02564	0.169624	0.329169	0.489279	0.0119279	0.09849751	1.927645
8840	9.1822	0	9.1822	5.62043	2256.145	0.0215515	0.0733515	0.0165309	0.0462055	0.0103489	0.0518496	0.0118214	0.0193064	0.00544056	0.0281879	0.019957	0.00912228	0.0399821	0.0247748	0.02217586	-0.08657018	0.213459	0.0632154	0.111156	0.146947	0.431459	0.0337636	21.68077	0.2221788	-3.808751	0.973367	0.993039	1.00671	1.02689	0.608563	0.186421	0.162378	0.0426373	0.1356086	1.638383
8850	7.34787	0	7.34787	5.570788	2283.457	0.0194582	0.0630564	0.0106546	0.0581844	0.0129865	0.0637067	0.0168673	0.0215101	0.00423693	0.0219225	0.0253227	0.0274268	0.034851	0.0386886	0.02886692	-0.05193916	0.450946	0.0971746	0.0271747	0.0498471	0.344723	0.0301339	11.57464	0.1549105	-3.545059	0.973526	0.993081	1.00667	1.02672	0.258323	0.1982	0.401972	0.141505	0.1029713	1.504404
8860	15.4023	0	15.4023	1.972871	2558.596	0.0276087	0.022352	0.0161396	0.054056	0.0160933	0.0376095	0.0135341	0.0270919	0.00457494	0.0222829	0.018947	0.0182268	0.022364	0.0345608	0.02331866	0.2981745	0.267721	0.128821	0.0223944	0.0709151	0.344868	0.165281	22.77034	0.1155195	-3.758502	0.974984	0.99347	1.00631	1.02524	0.212125	0.243044	0.14196	0.402871	0.4136941	0.279239
8870	14.8628	0	14.8628	2.180097	2353.571	0.0423414	0.0285421	0.0151821	0.0700372	0.0329215	0.0180911	0.0161065	0.029945	0.00847648	0.0201664	0.0202955	0.0256145	0.0110503	0.0337538	0.03007702	0.3715531	0.37269	0.21597	0.0265072	0.0564368	0.265887	0.0625092	28.94574	0.09544351	-3.503994	0.973922	0.993187	1.00657	1.02632	0.29984	0.166968	0.144781	0.388411	0.4669966	0.2043773
8880	12.4804	0	12.4804	5.840715	2592.1	0.0331589	0.0340588	0.0145521	0.0868084	0.0297691	0.0156898	0.0122108	0.0209047	0.0118971	0.017365	0.0192041	0.0191385	0.0218474	0.0366524	0.02001479	0.2748904	0.0768061	0.445957	0.0476676	0.0708421	0.295178	0.0635495	31.58541	0.06553205	-3.911284	0.975145	0.993513	1.00627	1.02508	0.117702	0.293744	0.296141	0.292414	0.3404224	0.1925021
8890	11.675	0	11.675	5.758551	2739.338	0.0300528	0.0291236	0.0172592	0.0448393	0.028659	0.0252094	0.0332373	0.0140798	0.0250535	0.0158809	0.00719831	0.0226142	0.0161186	0.0280648	0.02529061	-0.3144361	0.0593065	0.176696	0.0348718	0.0751425	0.509605	0.144378	41.51354	0.4482762	-3.677322	0.975819	0.993693	1.0061	1.02439	0.177416	0.366625	0.303375	0.152584	0.1338401	3.349341
8900	11.0865	0	11.0865	12.2216	2552.465	0.0219514	0.0192366	0.00981984	0.0531981	0.0279006	0.0225951	0.0695257	0.0109096	0.0147471	0.013406	0.00824438	0.0319286	0.0311757	0.0281316	0.02052775	-0.09078858	0.0516171	0.221061	0.0918909	0.228363	0.357116	0.0499523	19.29347	0.1253779	-3.885978	0.974954	0.993462	1.00631	1.02527	0.0316378	0.0308405	0.769444	0.168077	0.03458931	3.624759
8910	7.14784	0	7.14784	26.77718	2730.759	0.0270801	0.0128349	0.0128251	0.0485734	0.0406365	0.0197107	0.10285	0.0091859	0.0233498	0.0118711	0.0113683	0.0128289	0.0157002	0.0214451	0.02300521	0.01572558	0.165269	0.28748	0.078695	0.127412	0.161928	0.179216	30.12848	0.05691164	-3.772035	0.975781	0.993683	1.00611	1.02443	0.157382	0.0655256	0.355903	0.421189	0.07263722	0.7835052
