Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	alpha_morpho	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates_mean	branch_rates_morpho	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	ln_branch_rates_mean	num_samp_anc	origin_time	psi	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
27560	-3791.07	-3744.5	-46.571	5.881528	0.2249696	2.673106	0.0113189	0.0404248	0.00533857	0.00699484	0.0158849	0.0140537	0.0206802	0.0355681	0.0146711	0.0115406	0.0194148	0.0359487	0.00893886	0.0148504	0.00652631	0.0130653	0.018994	0.0250099	0.0182798	0.0299974	0.00715962	0.0204299	0.0165491	0.00667644	0.0125557	0.00776843	0.020202	0.0548917	0.0198223	0.0203695	0.0232084	0.05625	0.0141889	0.0412942	0.0120055	0.030796	0.0175112	0.00955287	0.0178848	0.0173254	0.00506099	0.0246254	0.01622887	0.03101756	0.04724438	0.0210222	0.493401	0.0106269	0.00832452	0.459621	0.00700398	17.837	0.1759834	-4.120964	4	39.29321	0.485798	0.00114281	0.0493075	0.445649	3.5039	0.362278	0.711656	1.08035	1.84572	0.296476	0.293497	0.132337	0.277689	0.2232278	0.788358
27570	-3792.03	-3746.82	-45.2091	5.881528	0.1941848	0.2094086	0.015198	0.0184343	0.0202974	0.0297102	0.0171316	0.0296778	0.0211059	0.0330993	0.0121746	0.00757888	0.016425	0.0181134	0.0286209	0.0108442	0.009934	0.0133825	0.0210026	0.0271907	0.0162816	0.0280781	0.0215222	0.0516863	0.0139455	0.00897068	0.0201292	0.0111408	0.024012	0.038201	0.0250926	0.0438118	0.0194662	0.0270314	0.0160602	0.0492883	0.0196951	0.0168183	0.0209468	0.023002	0.0135799	0.0129307	0.00864945	0.0672998	0.01850393	0.01424555	0.04724438	0.0182592	0.407369	0.00719588	0.00269862	0.555817	0.00866011	17.837	0.1759834	-3.989772	4	39.29321	0.485798	0.000431966	0.0304895	0.368311	3.60077	0.000724382	0.0393735	0.407764	3.55214	0.300627	0.288754	0.137523	0.273097	0.2232278	0.788358
27580	-3792.35	-3748.05	-44.3058	5.881528	0.1836563	0.8137332	0.0211089	0.0161359	0.0304429	0.0109725	0.050997	0.0114229	0.0474361	0.0187172	0.0162497	0.0174138	0.0190498	0.0290933	0.0118304	0.0127018	0.0129511	0.00741907	0.020915	0.0240489	0.00808609	0.025221	0.0101091	0.0156853	0.0126624	0.0129712	0.00784632	0.00642559	0.0137168	0.0368549	0.00957027	0.0705319	0.012073	0.0250771	0.0609133	0.0158755	0.0191745	0.0177406	0.0100968	0.0347604	0.0133627	0.0151653	0.0115938	0.0207983	0.01656895	0.02636354	0.04724438	0.0119579	0.402745	0.00852956	0.001376	0.572548	0.00284324	17.837	0.1759834	-4.100225	4	39.29321	0.485798	0.000287304	0.0249107	0.339678	3.63512	0.0984775	0.412605	0.960689	2.52823	0.302625	0.315446	0.127231	0.254697	0.2232278	0.788358
27590	-3783.54	-3741.81	-41.7274	5.881528	0.1721489	1.387021	0.0102519	0.0161359	0.0205042	0.0316636	0.00690561	0.00840103	0.0221009	0.00646111	0.0100687	0.00793148	0.0118172	0.00734109	0.0283447	0.00717601	0.00617336	0.0143975	0.0139508	0.0292403	0.0182168	0.0325467	0.0210518	0.0134265	0.0102363	0.00772846	0.0156825	0.0191523	0.0242666	0.0568027	0.0216449	0.0577162	0.022197	0.0113441	0.00729762	0.0173516	0.015989	0.0186944	0.0117193	0.00467986	0.00414094	0.0287386	0.014254	0.0250382	0.01545043	0.03538112	0.04724438	0.013104	0.535714	0.00766983	0.00508669	0.438024	0.000402008	17.837	0.1759834	-4.170118	4	39.29321	0.485798	0.000173747	0.0194086	0.307204	3.67321	0.20733	0.568603	1.04304	2.18103	0.272811	0.303775	0.147806	0.275609	0.2232278	0.788358
27600	-3795.88	-3745.56	-50.3249	5.881528	0.1852772	2.40842	0.0334473	0.0139815	0.00892547	0.0145807	0.0250642	0.0139406	0.0168293	0.0326083	0.00776503	0.00707044	0.041201	0.0282508	0.0259502	0.00464288	0.00765898	0.0144161	0.0231637	0.0282266	0.0107289	0.0362451	0.0200396	0.0170588	0.00906454	0.0125597	0.02346	0.0180017	0.0082832	0.0534648	0.0157094	0.0231188	0.00970366	0.0204373	0.0227171	0.0430735	0.0166161	0.0362129	0.0386084	0.0185925	0.00506856	0.0252866	0.0158352	0.00572649	0.01466669	0.02721962	0.04724438	0.0169835	0.573364	0.00358542	0.00536323	0.393057	0.00764719	17.837	0.1759834	-4.222177	4	39.29321	0.485798	0.000306847	0.025737	0.344155	3.6298	0.337599	0.692432	1.07751	1.89246	0.314907	0.305719	0.134741	0.244633	0.2232278	0.788358
27610	-3793.85	-3745.28	-48.5666	5.881528	0.1949809	2.898452	0.0517032	0.0480817	0.00764914	0.0235026	0.0104042	0.00866445	0.0134138	0.0186935	0.024076	0.038545	0.0249309	0.0192802	0.00678324	0.00708132	0.00429843	0.0144161	0.0187111	0.0171612	0.0132272	0.0360404	0.00627719	0.0127652	0.0144618	0.0273841	0.0124045	0.00934843	0.0418518	0.063804	0.00640419	0.0136118	0.013224	0.0354518	0.0129399	0.0143811	0.0216123	0.0275266	0.0188464	0.0226436	0.0180491	0.017396	0.0108257	0.0156157	0.01561456	0.03242741	0.04724438	0.0188596	0.463076	0.0031063	0.0107027	0.497686	0.00656942	17.837	0.1759834	-4.159551	4	39.29321	0.485798	0.000444694	0.030931	0.370432	3.59819	0.38125	0.725746	1.08197	1.81104	0.280136	0.292272	0.159164	0.268429	0.2232278	0.788358
27620	-3795.92	-3742.96	-52.96	5.881528	0.2241516	1.402212	0.0323595	0.0360715	0.00602712	0.0119357	0.0319747	0.0359439	0.00915248	0.0143344	0.0167891	0.0132031	0.0799057	0.0704402	0.0420875	0.00654584	0.00529793	0.00910572	0.0120883	0.024352	0.0182833	0.0295112	0.0139784	0.024515	0.00783667	0.0229685	0.0138888	0.010575	0.0455271	0.0433104	0.0135622	0.00977604	0.00924681	0.011455	0.0188217	0.0143811	0.0227052	0.0289297	0.036731	0.0114436	0.00708596	0.0133371	0.00773506	0.0137806	0.01908847	0.0259301	0.04724438	0.0174267	0.406729	0.0111981	0.009277	0.551759	0.00360954	17.837	0.1759834	-3.958671	4	39.29321	0.485798	0.00111752	0.0487665	0.443719	3.5064	0.209813	0.571427	1.04412	2.17464	0.307679	0.28622	0.142698	0.263403	0.2232278	0.788358
27630	-3800.65	-3746.33	-54.3223	5.881528	0.1960362	1.006559	0.0145076	0.0134731	0.0125754	0.013697	0.0721156	0.0194708	0.127246	0.00848117	0.0446863	0.0509701	0.0269403	0.015086	0.0161883	0.00680095	0.00823385	0.0171131	0.0146599	0.0228002	0.0093506	0.0332807	0.0211849	0.0115523	0.014188	0.0098689	0.0148144	0.00973289	0.0223476	0.0696352	0.0141835	0.0217432	0.00744742	0.0228345	0.0160365	0.0143811	0.0341991	0.0134141	0.0313343	0.0148802	0.0135069	0.0174588	0.015389	0.0574741	0.01753226	0.02680116	0.04724438	0.015951	0.40719	0.0103463	0.00696433	0.552384	0.00716506	17.837	0.1759834	-4.043713	4	39.29321	0.485798	0.000461979	0.0315205	0.373234	3.59478	0.138261	0.478715	1.00108	2.38195	0.308994	0.293337	0.153203	0.244466	0.2232278	0.788358
27640	-3785.81	-3742.8	-43.0108	5.881528	0.22661	6.374299	0.00865756	0.0297204	0.0168342	0.0303386	0.00707553	0.00745801	0.0185326	0.00732107	0.0105395	0.016604	0.00920415	0.036977	0.0255905	0.0108169	0.00656339	0.0142632	0.0175442	0.0213822	0.017109	0.0259986	0.0123195	0.00445677	0.0126749	0.00806329	0.0102601	0.0105044	0.0126532	0.0468052	0.00983518	0.0163138	0.0177692	0.0211441	0.0265318	0.0349361	0.00360409	0.00999758	0.0203544	0.0219369	0.0240501	0.0180164	0.00861366	0.004944	0.01373352	0.02901972	0.04724438	0.0252462	0.493215	0.00697804	0.00394732	0.466549	0.00406388	17.837	0.1759834	-4.287916	4	39.29321	0.485798	0.00119471	0.0503983	0.449499	3.49891	0.550766	0.830881	1.08041	1.53795	0.306456	0.286468	0.143612	0.263463	0.2232278	0.788358
27650	-3777.71	-3745.59	-32.1213	5.881528	0.172623	2.089081	0.0159086	0.0231285	0.00842676	0.00987883	0.00837086	0.0169969	0.00777183	0.0200349	0.0131868	0.012298	0.0135305	0.00732872	0.0137849	0.00929656	0.00493893	0.00746667	0.0204712	0.0171645	0.0128879	0.0287285	0.01563	0.0144334	0.0111101	0.00622936	0.0126832	0.0124645	0.0174194	0.0310576	0.0104905	0.00859418	0.00796847	0.0232467	0.0204424	0.00903828	0.0312416	0.00534213	0.0505039	0.0313279	0.0239863	0.00742467	0.010311	0.00931724	0.01368315	0.04220623	0.04724438	0.0134157	0.626085	0.00750513	0.00338212	0.339347	0.010266	17.837	0.1759834	-4.29159	4	39.29321	0.485798	0.000177621	0.0196222	0.308564	3.67164	0.303681	0.664164	1.07207	1.96009	0.316189	0.285688	0.126574	0.27155	0.2232278	0.788358
27660	-3795.13	-3744.31	-50.8221	5.881528	0.2084899	2.651563	0.0168793	0.0100015	0.0274201	0.0176221	0.00796152	0.0257955	0.0416712	0.0116268	0.0350067	0.0244326	0.00602192	0.00630781	0.0161106	0.0113028	0.00824765	0.0518041	0.0189654	0.0340531	0.0161982	0.0401846	0.0117844	0.0243787	0.00641821	0.0237493	0.0119156	0.00971307	0.0273109	0.0518335	0.0106761	0.0249675	0.00905239	0.0367822	0.0125574	0.0609347	0.0218602	0.0201369	0.0177384	0.0147699	0.00983681	0.0300421	0.0114515	0.00930866	0.01945984	0.02694286	0.04724438	0.0116855	0.554729	0.00474942	0.00298844	0.413402	0.0124456	17.837	0.1759834	-3.939402	4	39.29321	0.485798	0.000703642	0.0388124	0.40545	3.55503	0.360371	0.710208	1.08016	1.84926	0.309862	0.288153	0.130291	0.271693	0.2232278	0.788358
27670	-3808.13	-3753.82	-54.3174	5.881528	0.2121263	0.5176999	0.0105321	0.0187099	0.0139614	0.0366964	0.0254314	0.00701479	0.0214866	0.00737109	0.0270314	0.0130652	0.0391606	0.00748155	0.0126527	0.0136423	0.00693729	0.0190815	0.0146801	0.0350326	0.0323808	0.0424251	0.0258131	0.0325628	0.0142988	0.0210816	0.0140162	0.0196622	0.0185371	0.0892314	0.0220505	0.0315112	0.0139837	0.0250492	0.0059323	0.00703136	0.00875764	0.0397821	0.0252534	0.00837099	0.0149793	0.0907338	0.0182803	0.0140269	0.02163452	0.02229366	0.04724438	0.0122204	0.500074	0.00444495	0.000826285	0.467951	0.0144832	17.837	0.1759834	-3.833465	4	39.29321	0.485798	0.000788224	0.041051	0.414559	3.5436	0.0367134	0.263314	0.832732	2.86724	0.322852	0.288714	0.14134	0.247095	0.2232278	0.788358
27680	-3797.31	-3750.75	-46.563	5.881528	0.1847522	0.9934149	0.00720288	0.0135226	0.029186	0.0121564	0.00925461	0.0472696	0.0149622	0.0172914	0.0226135	0.0183701	0.0341784	0.0275645	0.0290056	0.0126655	0.00749832	0.00858823	0.0287008	0.0263866	0.0140381	0.0377752	0.0387742	0.0144016	0.0149649	0.020816	0.00759006	0.00626852	0.0195058	0.0267786	0.00901611	0.0233513	0.0366298	0.0148698	0.0407793	0.0439619	0.0154279	0.0196488	0.0272885	0.028367	0.0123061	0.0260957	0.011034	0.0226657	0.01995396	0.02854726	0.04724438	0.018154	0.531079	0.00611821	0.00292434	0.436389	0.00533511	17.837	0.1759834	-3.914328	4	39.29321	0.485798	0.000300414	0.025468	0.342708	3.63152	0.135638	0.474764	0.9989	2.3907	0.259647	0.333766	0.124137	0.282451	0.2232278	0.788358
27690	-3789.37	-3744.56	-44.8144	5.881528	0.1830839	0.4682492	0.0101453	0.0141786	0.0168175	0.0187841	0.0204208	0.00623819	0.019868	0.0200849	0.0272013	0.018495	0.0142804	0.0176709	0.00772804	0.00503839	0.00707554	0.0380404	0.0231485	0.030418	0.0127494	0.0386442	0.0102385	0.0144016	0.0139225	0.00954857	0.00903247	0.029776	0.0175097	0.0410169	0.0185127	0.017382	0.00365779	0.0274321	0.019053	0.0355974	0.00962828	0.0135952	0.0414608	0.0377338	0.0311318	0.011874	0.011034	0.0226657	0.01903384	0.02511675	0.04724438	0.0124897	0.440217	0.00145641	0.00403556	0.537336	0.00446577	17.837	0.1759834	-3.961537	4	39.29321	0.485798	0.000280626	0.0246219	0.338091	3.63701	0.0276648	0.230683	0.795716	2.94594	0.298515	0.297544	0.14406	0.25988	0.2232278	0.788358
27700	-3797.62	-3745.2	-52.4234	5.881528	0.1458243	1.116434	0.00401506	0.0392283	0.00621608	0.0257297	0.0220941	0.0267799	0.00565111	0.0229663	0.017946	0.0334604	0.0214351	0.00766869	0.017105	0.0130578	0.00637622	0.0144355	0.0156239	0.0292093	0.01146	0.0327579	0.0190039	0.0173889	0.00757785	0.0178947	0.0145161	0.0105038	0.0255874	0.0778713	0.0292922	0.012974	0.011796	0.0552894	0.0175978	0.00633505	0.0255702	0.00627099	0.032775	0.0168336	0.0120056	0.0158577	0.0313538	0.0265977	0.02101363	0.03447649	0.04724438	0.013565	0.484714	0.00206259	0.00246355	0.47655	0.0206444	17.837	0.1759834	-3.862584	4	39.29321	0.485798	4.07623e-05	0.00943713	0.229197	3.76133	0.159583	0.509154	1.0169	2.31436	0.31696	0.298707	0.132185	0.252148	0.2232278	0.788358
27710	-3786.08	-3745.96	-40.1148	5.881528	0.2303382	1.436976	0.00944353	0.0124324	0.0221628	0.0208609	0.0165745	0.00996492	0.0119248	0.0128187	0.00904033	0.0100217	0.0212797	0.00536047	0.010379	0.00792164	0.0135154	0.0361011	0.0165353	0.0269487	0.00656371	0.028701	0.0172272	0.0357112	0.00755735	0.00811261	0.0106074	0.0105038	0.0516213	0.0387599	0.0292922	0.0294072	0.00972478	0.0183851	0.0160658	0.0264958	0.00911481	0.0368317	0.0223476	0.0213398	0.00997143	0.0191044	0.0184279	0.0090381	0.01517068	0.04582009	0.04724438	0.0147527	0.533538	0.00201661	0.00359774	0.437859	0.00823519	17.837	0.1759834	-4.188391	4	39.29321	0.485798	0.00131846	0.0529053	0.458149	3.48763	0.21542	0.577718	1.0465	2.16037	0.303054	0.300534	0.124934	0.271478	0.2232278	0.788358
27720	-3785.48	-3746.1	-39.3725	5.881528	0.1930051	2.001912	0.0169105	0.0132854	0.0152606	0.0118827	0.0118404	0.0123922	0.023212	0.00605846	0.0170594	0.0089193	0.0310682	0.0167225	0.00690997	0.0115921	0.00485186	0.0228293	0.0137068	0.0231804	0.0191936	0.0308477	0.0133006	0.0108114	0.0122567	0.0159644	0.0111685	0.0177044	0.0129002	0.0701812	0.0230367	0.0286998	0.0240951	0.0317867	0.0136604	0.00844673	0.00834824	0.00832889	0.0114356	0.0234147	0.0360518	0.0178896	0.0299077	0.0170952	0.01637765	0.04559109	0.04724438	0.0183103	0.564897	0.00371309	0.00567852	0.39836	0.00904128	17.837	0.1759834	-4.111838	4	39.29321	0.485798	0.00041359	0.0298401	0.365156	3.60459	0.293503	0.655217	1.07004	1.98124	0.296631	0.298027	0.126027	0.279315	0.2232278	0.788358
27730	-3774.45	-3742.67	-31.7738	5.881528	0.164079	3.045461	0.0097706	0.0211261	0.016938	0.00822678	0.0108849	0.0203896	0.00995566	0.0459943	0.0262957	0.0141483	0.00659164	0.00729949	0.00896234	0.00691598	0.00778267	0.00722523	0.016183	0.0229338	0.0152243	0.0308477	0.012499	0.00566999	0.00863847	0.00678257	0.0134022	0.0193225	0.0166324	0.0232515	0.0104898	0.0256673	0.0240951	0.00523727	0.0109667	0.00900164	0.0187537	0.0185906	0.0213348	0.0183911	0.0111918	0.0131961	0.0114929	0.0166111	0.01382584	0.03309001	0.04724438	0.0138798	0.567316	0.00283271	0.00517072	0.400066	0.0107348	17.837	0.1759834	-4.281216	4	39.29321	0.485798	0.000117062	0.015951	0.283768	3.70016	0.392749	0.734014	1.08273	1.79051	0.310228	0.284016	0.127969	0.277787	0.2232278	0.788358
27740	-3778.03	-3744.35	-33.6797	5.881528	0.1629244	2.021388	0.0100725	0.0155288	0.00692518	0.0148403	0.00830897	0.0220234	0.00792795	0.0390927	0.0068546	0.00619593	0.00939828	0.0095115	0.00555994	0.00794778	0.0060487	0.00613252	0.0170636	0.0219002	0.0140173	0.0347874	0.0151216	0.0147988	0.0100853	0.0128572	0.0121392	0.00535679	0.0140186	0.0250619	0.0316436	0.0431088	0.0135575	0.00866485	0.00972389	0.0334529	0.00758286	0.0365216	0.0108449	0.0116868	0.0122489	0.00891616	0.0188267	0.0047221	0.01279314	0.03257046	0.04724438	0.00888549	0.570302	0.00785803	0.00512689	0.402171	0.00565665	17.837	0.1759834	-4.358846	4	39.29321	0.485798	0.000110278	0.0154845	0.280375	3.70403	0.295814	0.657269	1.07052	1.9764	0.289603	0.307149	0.145355	0.257893	0.2232278	0.788358
27750	-3780.72	-3746.84	-33.8826	5.881528	0.2176385	0.6394893	0.0088598	0.0141939	0.0167064	0.0324843	0.0136715	0.0103871	0.0247069	0.0132006	0.0450938	0.0116446	0.0204026	0.0112466	0.0108479	0.00688927	0.00916062	0.0182417	0.0220393	0.0242227	0.0150043	0.0264686	0.0126033	0.0140776	0.00808103	0.0110233	0.0117049	0.013063	0.0175507	0.0397068	0.00670437	0.0376895	0.0140095	0.0196242	0.00377709	0.0278726	0.0116085	0.00839862	0.014756	0.00721627	0.0127628	0.0130649	0.0231377	0.00602193	0.01426816	0.0229829	0.04724438	0.0223813	0.563734	0.00655119	0.00523715	0.39754	0.00455654	17.837	0.1759834	-4.249725	4	39.29321	0.485798	0.000929452	0.0445304	0.428109	3.52643	0.0613416	0.333524	0.900201	2.70493	0.319132	0.278495	0.149505	0.252868	0.2232278	0.788358
27760	-3779.2	-3743.88	-35.3124	5.881528	0.2292081	1.184962	0.019106	0.0106978	0.0106822	0.0279048	0.024417	0.00589009	0.019329	0.00573275	0.0120961	0.013529	0.0246203	0.0157972	0.0119336	0.00815305	0.0099187	0.013965	0.0190532	0.0202275	0.00860088	0.0352167	0.0121228	0.00716495	0.0119083	0.00861239	0.00800173	0.0158382	0.0116865	0.0342421	0.008845	0.0376895	0.0200819	0.0141625	0.0115582	0.0055387	0.00178936	0.0252259	0.0211314	0.00567432	0.005243	0.0248647	0.0151905	0.00888229	0.01230167	0.02858016	0.04724438	0.0159793	0.521521	0.000868937	0.0119939	0.4455	0.0041375	17.837	0.1759834	-4.39802	4	39.29321	0.485798	0.00128008	0.0521413	0.455541	3.49104	0.172317	0.526069	1.02497	2.27664	0.289072	0.308938	0.13079	0.2712	0.2232278	0.788358
27770	-3774.35	-3742.23	-32.1171	5.881528	0.181915	1.33794	0.0139999	0.0152165	0.0048181	0.00608464	0.0141537	0.0157962	0.0101486	0.0147797	0.0331591	0.0101071	0.0163955	0.00512242	0.00369905	0.0106617	0.00599335	0.00389444	0.0134395	0.0222291	0.0168543	0.0352167	0.00779337	0.00667915	0.0135871	0.00764625	0.0113765	0.00705611	0.0246928	0.0378849	0.00754172	0.0577459	0.0100235	0.00913082	0.0147463	0.00627798	0.0168375	0.0104432	0.00703185	0.0228739	0.0107221	0.00539562	0.00904022	0.0126127	0.01284658	0.03481433	0.04724438	0.0106598	0.486077	0.0050742	0.00986707	0.483017	0.00530562	17.837	0.1759834	-4.354678	4	39.29321	0.485798	0.000267343	0.0240368	0.334841	3.64086	0.199168	0.559153	1.0393	2.20238	0.274205	0.318458	0.140621	0.266716	0.2232278	0.788358
27780	-3778.07	-3742.56	-35.5151	5.881528	0.1961566	2.247129	0.0139999	0.0115687	0.0301747	0.0140131	0.02001	0.0156572	0.0233412	0.0109669	0.0212814	0.0069313	0.0163318	0.00925863	0.00232028	0.0100918	0.00695421	0.0357427	0.0217457	0.0192923	0.010854	0.0290005	0.0119347	0.0139742	0.0117935	0.0129977	0.0119118	0.00806938	0.016915	0.0170842	0.00804925	0.00521584	0.0206712	0.0206368	0.0197011	0.0239614	0.0118453	0.0124615	0.0429395	0.00979269	0.0156073	0.0181916	0.00729761	0.00993727	0.01212623	0.02941677	0.04724438	0.0141959	0.558956	0.00308443	0.015934	0.40351	0.00431933	17.837	0.1759834	-4.412384	4	39.29321	0.485798	0.000463981	0.0315881	0.373553	3.5944	0.321092	0.678959	1.0751	1.92485	0.294202	0.293778	0.136126	0.275894	0.2232278	0.788358
27790	-3784.27	-3741.02	-43.2437	5.881528	0.2060213	2.143266	0.0138202	0.0281001	0.0499603	0.00325394	0.00637605	0.0329026	0.0109666	0.00773088	0.005936	0.0152385	0.0129547	0.0208352	0.0124035	0.0118546	0.00985996	0.0162726	0.0151558	0.0267138	0.010504	0.0322547	0.00888308	0.00921245	0.011225	0.00722836	0.00795738	0.0103205	0.016915	0.0348221	0.0173478	0.0420145	0.0526175	0.0279143	0.0238696	0.0107665	0.00580504	0.0184444	0.0186017	0.00577981	0.00510613	0.00787634	0.0274219	0.00899635	0.01344728	0.0240629	0.04724438	0.010864	0.5402	0.0080615	0.00934983	0.423275	0.00824972	17.837	0.1759834	-4.308978	4	39.29321	0.485798	0.000649967	0.0373198	0.399189	3.56284	0.309797	0.669432	1.07319	1.94758	0.295427	0.306455	0.131696	0.266422	0.2232278	0.788358
27800	-3787.5	-3738.69	-48.8157	5.881528	0.2075108	2.411208	0.0308329	0.0138763	0.0139993	0.0165831	0.0133874	0.0128064	0.0135806	0.0181903	0.0363765	0.0160933	0.0192026	0.0497503	0.00829089	0.00427243	0.00694075	0.081564	0.0210078	0.0268934	0.0129294	0.0315443	0.0143228	0.0097615	0.0089841	0.0129583	0.0097794	0.0151266	0.0302309	0.0348221	0.0193919	0.0158007	0.0196084	0.00642052	0.0151335	0.0180966	0.00788446	0.00773738	0.0390185	0.00246704	0.00365598	0.0156384	0.0123684	0.0192696	0.01591999	0.03215564	0.04724438	0.0136625	0.504913	0.00195536	0.00796444	0.466634	0.00487098	17.837	0.1759834	-4.14018	4	39.29321	0.485798	0.000681997	0.0382178	0.402974	3.55813	0.337873	0.692652	1.07755	1.89193	0.298844	0.285472	0.13246	0.283224	0.2232278	0.788358
27810	-3791.22	-3741.76	-49.4561	5.881528	0.1641777	0.4236779	0.0308329	0.0235582	0.0139963	0.0102822	0.0395868	0.0121269	0.0406645	0.0181903	0.0200787	0.0115393	0.034431	0.0497503	0.0183237	0.0125232	0.00784264	0.0110381	0.0168639	0.0261979	0.0124842	0.0309484	0.0284342	0.0136954	0.00864764	0.0114421	0.0196638	0.00471646	0.0256241	0.0612615	0.023821	0.00799005	0.0343202	0.0384623	0.0151335	0.0101233	0.0248528	0.0215305	0.0336744	0.00674302	0.0167338	0.0150067	0.0269072	0.0172009	0.01527057	0.01902726	0.04724438	0.0124392	0.512917	0.00444975	0.000627841	0.459566	0.0100003	17.837	0.1759834	-4.181828	4	39.29321	0.485798	0.000117657	0.0159912	0.284057	3.69983	0.0202733	0.199211	0.755682	3.02483	0.298388	0.313684	0.136601	0.251328	0.2232278	0.788358
27820	-3793.23	-3748.26	-44.9701	5.881528	0.2088878	1.207685	0.0225896	0.0235582	0.0160408	0.00314641	0.0345152	0.0149231	0.0205022	0.0083813	0.0330813	0.0422715	0.00566551	0.00856685	0.0111818	0.0144696	0.0155203	0.0167578	0.0281142	0.0176034	0.0124842	0.0319819	0.0174585	0.0263971	0.00854773	0.0100329	0.0101382	0.0123405	0.0245213	0.0298568	0.0172509	0.0314477	0.0223228	0.0152324	0.0190378	0.0101208	0.026136	0.020112	0.0393774	0.00499239	0.0276931	0.0240983	0.00576363	0.0248233	0.01630328	0.02882072	0.04724438	0.010937	0.479728	0.0113562	0.00066423	0.49337	0.00394442	17.837	0.1759834	-4.116389	4	39.29321	0.485798	0.000712574	0.0390551	0.406453	3.55378	0.176443	0.531369	1.02739	2.26479	0.28766	0.286099	0.1447	0.281541	0.2232278	0.788358
27830	-3788.38	-3747.93	-40.4528	5.881528	0.2242537	0.7832549	0.0330152	0.0243276	0.0100324	0.0189157	0.0100009	0.0216291	0.0182356	0.0594452	0.00908279	0.00727038	0.0459092	0.0142053	0.0202143	0.00522168	0.00770123	0.0113518	0.0152151	0.0242675	0.0144371	0.0268043	0.0152056	0.0121204	0.00768339	0.0112636	0.0131846	0.0184855	0.0104234	0.0215112	0.013046	0.0327331	0.00554542	0.0261441	0.0281792	0.0202442	0.0141158	0.0137634	0.0181675	0.0197201	0.0224798	0.0194317	0.00841591	0.0109072	0.01278597	0.02028534	0.04724438	0.0234087	0.436083	0.00419029	0.00501009	0.511223	0.0200849	17.837	0.1759834	-4.359407	4	39.29321	0.485798	0.00112065	0.0488339	0.44396	3.50608	0.0919909	0.400304	0.952205	2.5555	0.281151	0.294022	0.162019	0.262808	0.2232278	0.788358
27840	-3786.23	-3754.52	-31.7089	5.881528	0.1883593	1.704949	0.0292333	0.0179604	0.0144667	0.0195246	0.010111	0.0233509	0.00745321	0.0123885	0.0105105	0.0137206	0.0155912	0.0250422	0.0108431	0.0132457	0.0086026	0.0176464	0.0131487	0.0241965	0.0132588	0.0326197	0.0368235	0.0163677	0.0105953	0.0102174	0.00765072	0.00779346	0.0190262	0.0116228	0.0199196	0.0327331	0.0165924	0.0157514	0.0281792	0.0150865	0.00737423	0.0133562	0.0174202	0.0181882	0.00976814	0.013891	0.0192726	0.00584601	0.01603976	0.03118055	0.04724438	0.0276415	0.450366	0.00407416	0.0235781	0.490914	0.00342631	17.837	0.1759834	-4.132685	4	39.29321	0.485798	0.000346664	0.0273414	0.352601	3.61971	0.255318	0.61946	1.06049	2.06473	0.285296	0.269697	0.163588	0.281419	0.2232278	0.788358
27850	-3794.01	-3748.38	-45.6303	5.881528	0.1843265	0.4968533	0.0455692	0.0256208	0.0516224	0.00980279	0.0120285	0.0268213	0.00915936	0.00741789	0.0105105	0.0160969	0.0130691	0.0191995	0.0107748	0.00566516	0.00619524	0.0403208	0.0128899	0.0191005	0.0132131	0.0210392	0.00455454	0.0088938	0.00776272	0.0117818	0.0120045	0.00642514	0.0156471	0.0262711	0.0072751	0.0276382	0.0272233	0.00756542	0.038369	0.0164219	0.0190662	0.0551782	0.0257252	0.0167518	0.0121133	0.0139194	0.0154531	0.0142526	0.01162236	0.02238386	0.04724438	0.0182848	0.515372	0.00349255	0.0271309	0.431311	0.00440877	17.837	0.1759834	-4.454824	4	39.29321	0.485798	0.000295271	0.0252509	0.341532	3.63292	0.032806	0.249857	0.817965	2.89937	0.308767	0.301251	0.125152	0.26483	0.2232278	0.788358
