Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	alpha_morpho	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates_mean	branch_rates_morpho	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	ln_branch_rates_mean	num_samp_anc	origin_time	psi	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
24960	-3806.85	-3747.44	-59.4099	5.477854	0.2264533	3.447155	0.0173158	0.0273601	0.00452696	0.0174971	0.0100043	0.0172945	0.00804624	0.0113975	0.0141265	0.018842	0.00697977	0.0124762	0.0197421	0.0151237	0.0503407	0.0256596	0.0107381	0.0100751	0.0141833	0.00427803	0.021234	0.0155049	0.0138385	0.0103212	0.0146603	0.0114474	0.010769	0.0218538	0.010318	0.0161126	0.0177194	0.0105604	0.013103	0.0263918	0.0124226	0.0256649	0.0131785	0.0165757	0.0213322	0.0474185	0.0149514	0.0243024	0.01524874	0.02415902	0.02051935	0.0153111	0.506362	0.0105542	0.00617926	0.461342	0.000251747	21.50685	0.1313571	-4.183259	1	40.45256	0.3079583	0.00118968	0.0502938	0.449133	3.49938	0.421147	0.753622	1.08398	1.74125	0.268908	0.319036	0.145791	0.266265	0.1518765	0.8648945
24970	-3811.07	-3739.26	-71.8072	5.477854	0.2043601	1.480625	0.00943288	0.0230638	0.0105279	0.0406167	0.0512473	0.00624898	0.0467202	0.0105058	0.0301075	0.00429723	0.0243479	0.011583	0.0154959	0.0263558	0.016069	0.0390044	0.0193328	0.0173117	0.0077636	0.0067516	0.0194261	0.00980183	0.00699848	0.0073183	0.0189513	0.0115819	0.00807592	0.0449159	0.0177904	0.00885495	0.0215007	0.010258	0.0149788	0.0370061	0.0110991	0.023212	0.00930314	0.041217	0.0257342	0.0316809	0.0212211	0.0270102	0.01588685	0.02389794	0.02051935	0.0157985	0.532047	0.00454813	0.00378188	0.443215	0.00060878	21.50685	0.1313571	-4.142264	1	40.45256	0.3079583	0.000615504	0.0363281	0.394941	3.56812	0.222314	0.585299	1.04926	2.14312	0.284361	0.324792	0.131097	0.25975	0.1518765	0.8648945
24980	-3820.12	-3741.7	-78.4136	5.477854	0.2236176	1.785707	0.0160387	0.020473	0.013081	0.0180719	0.0209457	0.00649313	0.0090202	0.00829221	0.0220783	0.0169198	0.0315722	0.0229151	0.0332053	0.0209734	0.0304554	0.0366754	0.0169861	0.0140443	0.00756357	0.00517356	0.0180429	0.0170842	0.0073178	0.0405035	0.00954168	0.0109525	0.0194479	0.0486231	0.00877072	0.00885495	0.0371436	0.0144905	0.0183414	0.0216416	0.0338553	0.0213871	0.00597111	0.00989686	0.00594668	0.0262405	0.0629358	0.110243	0.01509716	0.0266879	0.02051935	0.01355	0.484592	0.00543015	0.00151173	0.491116	0.00380035	21.50685	0.1313571	-4.193249	1	40.45256	0.3079583	0.0011012	0.0484144	0.442455	3.50803	0.26628	0.630103	1.06357	2.04005	0.267564	0.322549	0.130488	0.279399	0.1518765	0.8648945
24990	-3828.11	-3744.11	-83.9936	5.477854	0.1549416	1.089137	0.0387876	0.0177246	0.028195	0.00612503	0.0139018	0.0538899	0.0514358	0.0358408	0.0119258	0.0218328	0.0252229	0.0229151	0.0169154	0.0392375	0.0156596	0.0292911	0.0141132	0.0120719	0.0105863	0.00728889	0.0230278	0.015106	0.0150393	0.0448077	0.0139178	0.0163386	0.0142075	0.0714107	0.0103817	0.0121039	0.0306689	0.00687872	0.094975	0.0233229	0.0263673	0.0353671	0.00611623	0.0604975	0.0283531	0.0187539	0.0199073	0.0526096	0.02115632	0.02730618	0.02051935	0.0124526	0.573898	0.00335103	0.00437556	0.401988	0.0039349	21.50685	0.1313571	-3.855817	1	40.45256	0.3079583	7.12212e-05	0.0124585	0.256676	3.73079	0.154388	0.501997	1.01333	2.33028	0.273679	0.336843	0.140503	0.248974	0.1518765	0.8648945
25000	-3817.17	-3741.64	-75.5243	5.477854	0.1792917	1.214887	0.00635308	0.0208268	0.0215596	0.0182643	0.031549	0.019342	0.0158268	0.0299712	0.020765	0.0145977	0.0210828	0.0108319	0.00862012	0.0148621	0.0232274	0.0396732	0.0206894	0.0583627	0.0134107	0.00717093	0.0151426	0.0139972	0.0143583	0.0269448	0.0103426	0.00395767	0.0125187	0.0552162	0.0173496	0.0641689	0.0391473	0.0107207	0.0275615	0.0151602	0.0385332	0.042486	0.0242252	0.0151149	0.041016	0.0084758	0.00609626	0.00997892	0.01883869	0.02488819	0.02051935	0.0134052	0.436257	0.00394979	0.00455942	0.523249	0.0185791	21.50685	0.1313571	-3.971842	1	40.45256	0.3079583	0.000239224	0.0227475	0.3275	3.64951	0.17774	0.533019	1.02814	2.2611	0.307764	0.290677	0.134728	0.266831	0.1518765	0.8648945
25010	-3818.03	-3745.05	-72.9731	5.477854	0.1828059	2.414444	0.0185594	0.0179177	0.0143839	0.0356579	0.0190429	0.0106472	0.0244496	0.007949	0.0315435	0.0243706	0.0205598	0.016796	0.0268721	0.0544536	0.0153727	0.0397451	0.0183136	0.0107752	0.0127843	0.0157526	0.0178422	0.010957	0.0275118	0.0351173	0.0117282	0.0160282	0.034367	0.0502316	0.0153576	0.0260938	0.031755	0.0440189	0.0232079	0.0365943	0.00813574	0.0190637	0.0178469	0.0183566	0.0187968	0.0125958	0.0137991	0.0582879	0.02268693	0.02728235	0.02051935	0.00770177	0.485638	0.00367756	0.00661437	0.489462	0.00690626	21.50685	0.1313571	-3.785966	1	40.45256	0.3079583	0.000277424	0.0244822	0.337319	3.63792	0.338192	0.692907	1.07759	1.89131	0.277283	0.306969	0.131425	0.284323	0.1518765	0.8648945
25020	-3818.95	-3738.78	-80.163	5.477854	0.1862534	1.631888	0.01278	0.0195725	0.00804737	0.032912	0.0146104	0.0723047	0.0253757	0.0212173	0.020569	0.0216616	0.0133129	0.0103519	0.0409027	0.00956268	0.0103832	0.0350084	0.0244221	0.0189827	0.00931521	0.00819224	0.0192322	0.0181937	0.0216402	0.0429978	0.0166561	0.00463258	0.0266925	0.0502728	0.0164058	0.00612124	0.0263946	0.0197765	0.0552729	0.0411281	0.0135363	0.00929057	0.0187679	0.00903843	0.0534005	0.0365497	0.0218745	0.0563799	0.02035465	0.02345758	0.02051935	0.0193139	0.518651	0.00406285	0.00592269	0.445546	0.0065041	21.50685	0.1313571	-3.894446	1	40.45256	0.3079583	0.000319077	0.0262405	0.34684	3.6266	0.244996	0.609132	1.05731	2.08856	0.28272	0.317086	0.128877	0.271317	0.1518765	0.8648945
25030	-3819.62	-3742.01	-77.6131	5.477854	0.1813692	1.593862	0.0126637	0.0175524	0.00804737	0.126121	0.0351692	0.0210943	0.0266043	0.0142089	0.0362953	0.0125656	0.0241988	0.0271488	0.0297977	0.0216131	0.0260235	0.0401427	0.0221505	0.0182466	0.0120913	0.0072284	0.0210469	0.0130699	0.0204387	0.0278668	0.00634739	0.017817	0.01379	0.0382294	0.00997879	0.0129468	0.0158824	0.0150592	0.0151395	0.0325858	0.0549875	0.00699718	0.0402855	0.0225565	0.0233204	0.0142576	0.0107671	0.0408417	0.0229982	0.02165646	0.02051935	0.018513	0.464653	0.00579196	0.0146063	0.493911	0.00252449	21.50685	0.1313571	-3.772339	1	40.45256	0.3079583	0.000261302	0.0237659	0.333319	3.64265	0.239465	0.603469	1.05549	2.10158	0.283741	0.311057	0.134344	0.270859	0.1518765	0.8648945
25040	-3812.9	-3740.14	-72.7562	5.477854	0.1839352	1.159826	0.0149703	0.0254378	0.0327146	0.0152528	0.0252003	0.00834274	0.00779043	0.00959284	0.0136628	0.0240832	0.0144952	0.019358	0.0123715	0.0622439	0.0118264	0.0355132	0.0214049	0.0290142	0.0159425	0.00907339	0.0253542	0.00886482	0.00961301	0.0348458	0.00662392	0.0059495	0.0146627	0.0404375	0.0284254	0.0181503	0.0255807	0.00432449	0.0182115	0.0301081	0.0199523	0.0123851	0.0428676	0.0343958	0.0203624	0.0115925	0.0359523	0.0408417	0.01870905	0.02130558	0.02051935	0.00833469	0.560154	0.00791353	0.00705034	0.41528	0.00126768	21.50685	0.1313571	-3.978748	1	40.45256	0.3079583	0.0002906	0.025052	0.34045	3.63421	0.167697	0.520032	1.02215	2.29012	0.312361	0.303769	0.128099	0.255771	0.1518765	0.8648945
25050	-3817.42	-3737.77	-79.6463	5.477854	0.1539707	3.392194	0.0128936	0.0151714	0.0985081	0.00881842	0.0591157	0.0276552	0.0264811	0.011831	0.0107247	0.014009	0.0203646	0.0205093	0.0310901	0.00786899	0.0124993	0.0383434	0.0160731	0.0103337	0.0128306	0.0067262	0.0227304	0.0113183	0.0111245	0.0446571	0.0102715	0.00822133	0.00844377	0.0404375	0.0170491	0.0658502	0.018884	0.0263419	0.00422299	0.0355496	0.0127585	0.0107125	0.0423912	0.0258004	0.0208085	0.011016	0.0321159	0.0141033	0.01839802	0.02095484	0.02051935	0.00754147	0.521957	0.00267821	0.0128511	0.452749	0.00222398	21.50685	0.1313571	-3.995512	1	40.45256	0.3079583	6.73242e-05	0.0121146	0.253768	3.73405	0.417498	0.751165	1.08387	1.74747	0.275876	0.321186	0.123442	0.279496	0.1518765	0.8648945
25060	-3793.6	-3740.21	-53.3889	5.477854	0.1859624	0.900079	0.00989359	0.0263968	0.00521342	0.0255215	0.00813064	0.00746986	0.00806389	0.0284286	0.00524262	0.0159134	0.00691511	0.0135113	0.00635978	0.0288099	0.0124993	0.0241955	0.0115858	0.0115343	0.00998872	0.00677825	0.0167818	0.010029	0.0116592	0.0189234	0.0206979	0.00516047	0.0104218	0.0343621	0.00787769	0.011114	0.0128698	0.0198861	0.0200233	0.0249871	0.0145092	0.0149671	0.0224711	0.00637398	0.0107871	0.0152215	0.00349942	0.0216293	0.0129597	0.01852789	0.02051935	0.0141626	0.532857	0.00272387	0.00827764	0.43356	0.00841861	21.50685	0.1313571	-4.345911	1	40.45256	0.3079583	0.000315395	0.0260899	0.346041	3.62755	0.116611	0.444511	0.981247	2.45763	0.282682	0.299581	0.132874	0.284862	0.1518765	0.8648945
25070	-3788.7	-3739.48	-49.2219	5.477854	0.185788	0.990942	0.0110825	0.0335718	0.00624782	0.0119424	0.00535311	0.00704467	0.00864922	0.0140344	0.00719214	0.00964876	0.0114498	0.00971221	0.0071294	0.00590797	0.0167332	0.0306275	0.0141456	0.0147105	0.00569148	0.0105244	0.0185842	0.0128851	0.00961127	0.0111234	0.0128448	0.0108422	0.0112938	0.0253064	0.00810082	0.0110056	0.00870909	0.0229511	0.0139178	0.0316238	0.0133723	0.0104886	0.0302045	0.0230565	0.00863919	0.0130124	0.0119402	0.0314726	0.01239662	0.02021774	0.02051935	0.0145394	0.514872	0.00759497	0.00831537	0.454157	0.00052099	21.50685	0.1313571	-4.390332	1	40.45256	0.3079583	0.000313203	0.0259999	0.345561	3.62813	0.135143	0.474012	0.998483	2.39236	0.276509	0.300648	0.134063	0.288779	0.1518765	0.8648945
25080	-3797.77	-3737.74	-60.0349	5.477854	0.2146723	1.49149	0.0266191	0.0114377	0.0100263	0.0191549	0.0124121	0.0344498	0.0344906	0.014484	0.0137193	0.0151706	0.020824	0.0188437	0.0498226	0.013366	0.0102813	0.0298888	0.0183961	0.0143099	0.0113296	0.00539571	0.0219229	0.0135849	0.00863019	0.0206818	0.0116139	0.00789931	0.00839919	0.0195411	0.0162202	0.0105062	0.01921	0.00779477	0.00929805	0.0360835	0.0134314	0.0105481	0.0110715	0.00492603	0.0206394	0.0207881	0.0117871	0.0425023	0.01530939	0.02935526	0.02051935	0.0169722	0.529587	0.00641527	0.00410141	0.438049	0.00487558	21.50685	0.1313571	-4.179289	1	40.45256	0.3079583	0.000851467	0.0426455	0.420856	3.53565	0.224005	0.587134	1.04992	2.13894	0.303091	0.295115	0.121952	0.279842	0.1518765	0.8648945
25090	-3814.29	-3739.4	-74.8825	5.477854	0.1722143	2.516967	0.042133	0.0327195	0.0373287	0.00663642	0.0290918	0.0285663	0.0133477	0.0130637	0.0178089	0.00715443	0.018081	0.0141838	0.0242976	0.0230984	0.00744189	0.0310559	0.0209602	0.0163808	0.0205958	0.00911985	0.0213512	0.0105756	0.00671557	0.0383038	0.0231188	0.0162297	0.00799777	0.051773	0.0292653	0.0125418	0.0259418	0.00858558	0.0206357	0.0325284	0.0134314	0.0327081	0.0110715	0.0230087	0.0161992	0.0445113	0.0255671	0.052774	0.01754596	0.03476975	0.02051935	0.00917536	0.489241	0.00622161	0.00436071	0.486347	0.00465455	21.50685	0.1313571	-4.042931	1	40.45256	0.3079583	0.000174278	0.019438	0.307392	3.673	0.348059	0.70071	1.07882	1.87241	0.303443	0.300566	0.135429	0.260563	0.1518765	0.8648945
25100	-3810.59	-3740.6	-69.9869	5.477854	0.1661532	1.096547	0.0132634	0.0248013	0.0221278	0.0106622	0.0134079	0.0420889	0.0213735	0.0156156	0.0280791	0.0149152	0.021023	0.0141838	0.0462894	0.0107571	0.0163477	0.0377283	0.0146937	0.0235393	0.00856963	0.0127434	0.0161705	0.00817067	0.0114486	0.0291146	0.0124125	0.0160845	0.0169926	0.0354974	0.0180249	0.0769592	0.0394742	0.0211217	0.0165158	0.0397184	0.00574636	0.0124916	0.020851	0.0258154	0.01528	0.0336403	0.0337445	0.0154492	0.01975255	0.02912468	0.02051935	0.0127431	0.486717	0.000918872	0.0111525	0.483838	0.00463054	21.50685	0.1313571	-3.924473	1	40.45256	0.3079583	0.000130045	0.0168069	0.289839	3.69322	0.155805	0.503965	1.01432	2.32591	0.311853	0.280653	0.146957	0.260538	0.1518765	0.8648945
25110	-3817.54	-3741.35	-76.1824	5.477854	0.1629257	1.466444	0.046041	0.0240058	0.0696647	0.0222615	0.017515	0.0374199	0.0139788	0.0155824	0.0227349	0.0141906	0.0221222	0.0113258	0.0626661	0.0111697	0.0157654	0.0345281	0.0203437	0.0244688	0.00759272	0.00492907	0.0147996	0.00519013	0.0119097	0.0139506	0.0130411	0.00802288	0.0115071	0.0218467	0.0152984	0.0155058	0.0159583	0.00949126	0.0376356	0.0311398	0.0237093	0.019512	0.0162188	0.0113787	0.0697887	0.00722565	0.0327651	0.00733576	0.02099847	0.02630487	0.02051935	0.0134717	0.543579	0.0010799	0.0041513	0.433548	0.0041696	21.50685	0.1313571	-3.863306	1	40.45256	0.3079583	0.000110285	0.0154851	0.280379	3.70403	0.220092	0.582874	1.04839	2.14865	0.283735	0.330771	0.129951	0.255543	0.1518765	0.8648945
25120	-3827.16	-3749.32	-77.8369	5.477854	0.1558804	1.554074	0.00813416	0.0274319	0.080871	0.0150497	0.0310042	0.0182085	0.0177082	0.0308444	0.0139933	0.0233835	0.0169008	0.0102063	0.0345727	0.0236327	0.0271336	0.0362997	0.0148518	0.0644129	0.0058809	0.00949115	0.0152887	0.00532196	0.0141001	0.0332313	0.0217651	0.00497247	0.016512	0.0246752	0.00805638	0.0120169	0.0178194	0.012156	0.0143468	0.0263136	0.0136941	0.0349085	0.0323783	0.0319945	0.0157406	0.0385539	0.0279732	0.0344857	0.01659293	0.03957821	0.02051935	0.0183646	0.599713	0.00768422	0.00958578	0.3635	0.00115238	21.50685	0.1313571	-4.098779	1	40.45256	0.3079583	7.51538e-05	0.0127962	0.259483	3.72765	0.233556	0.597316	1.05345	2.11568	0.30569	0.298989	0.118864	0.276457	0.1518765	0.8648945
25130	-3813.61	-3740.66	-72.9524	5.477854	0.2004157	1.350486	0.0130953	0.00727723	0.0158619	0.0252125	0.0264704	0.0232356	0.0303146	0.0308519	0.0481744	0.0112064	0.00786119	0.0137991	0.0179682	0.00974933	0.0152808	0.0362997	0.024928	0.0158606	0.0132763	0.00682346	0.0118624	0.0167529	0.0141001	0.0396001	0.0114332	0.011435	0.0160645	0.0400042	0.0151985	0.0605238	0.019025	0.0137967	0.00865333	0.0465264	0.00903214	0.0314427	0.0407245	0.0126392	0.0314262	0.0501453	0.0118742	0.0278881	0.01999107	0.02286101	0.02051935	0.012844	0.57979	0.00382201	0.00720371	0.392928	0.00341274	21.50685	0.1313571	-3.912469	1	40.45256	0.3079583	0.000538862	0.0340157	0.384742	3.5807	0.201275	0.561618	1.04029	2.19682	0.29388	0.303371	0.124182	0.278567	0.1518765	0.8648945
25140	-3819.96	-3739.3	-80.6571	5.477854	0.1694947	2.882728	0.0247245	0.0565397	0.00819434	0.00766702	0.0264704	0.023302	0.0137915	0.00638053	0.0215589	0.0216823	0.037641	0.0101963	0.0357463	0.0142547	0.0315593	0.0306422	0.0255917	0.00302302	0.00693387	0.0061394	0.0152907	0.013553	0.0125352	0.0141259	0.0141991	0.0139927	0.0356184	0.0407804	0.0285254	0.0193324	0.00910616	0.00370354	0.00448969	0.0358712	0.0173344	0.0372699	0.0157496	0.0473733	0.0204026	0.0123962	0.0147607	0.0513579	0.01767972	0.02737543	0.02051935	0.0197439	0.518404	0.00270648	0.00380921	0.45359	0.00174625	21.50685	0.1313571	-4.035337	1	40.45256	0.3079583	0.000153221	0.0182337	0.299552	3.68206	0.379981	0.724821	1.08187	1.81333	0.280852	0.298892	0.145132	0.275125	0.1518765	0.8648945
25150	-3810.96	-3737.04	-73.9174	5.477854	0.1745889	3.710436	0.0662411	0.0274386	0.0138482	0.0290534	0.0156935	0.010111	0.0122466	0.0476779	0.0227407	0.0135775	0.0175715	0.0145857	0.0213661	0.025132	0.0241317	0.0344238	0.020755	0.0375845	0.0165065	0.00702628	0.0168511	0.00962372	0.0125352	0.038282	0.0174133	0.0141132	0.00644131	0.0533061	0.0155546	0.0225108	0.0202636	0.0165047	0.00703968	0.0302449	0.0121155	0.0167234	0.0252003	0.0140322	0.0243659	0.00972718	0.0398071	0.0296064	0.02134217	0.03082412	0.02051935	0.0115456	0.490262	0.00341136	0.0064899	0.487522	0.000768213	21.50685	0.1313571	-3.84707	1	40.45256	0.3079583	0.000194377	0.0205205	0.314187	3.6651	0.437711	0.76456	1.08432	1.71341	0.30583	0.287899	0.141415	0.264856	0.1518765	0.8648945
25160	-3807.73	-3740.48	-67.2421	5.477854	0.1914151	1.719969	0.0163135	0.0096209	0.00567342	0.0124791	0.0156281	0.0191595	0.0569651	0.0222253	0.0137551	0.0128481	0.0220141	0.0387533	0.0172191	0.00985785	0.034186	0.0265659	0.0170072	0.0393435	0.00937033	0.00744252	0.0130497	0.0115603	0.00827141	0.0261572	0.0121393	0.00912933	0.0227494	0.0346172	0.00773247	0.0224593	0.0229957	0.0148339	0.0165612	0.0264425	0.00688586	0.00874942	0.0108384	0.00692387	0.0107754	0.0649688	0.0259331	0.00627363	0.01659598	0.0293133	0.02051935	0.027953	0.446304	0.00566716	0.00678192	0.509751	0.00354281	21.50685	0.1313571	-4.098595	1	40.45256	0.3079583	0.000389719	0.0289743	0.360883	3.60975	0.257392	0.621498	1.0611	2.06001	0.277307	0.297623	0.156273	0.268796	0.1518765	0.8648945
25170	-3802.68	-3744.38	-58.2998	5.477854	0.1575715	0.5154302	0.00697102	0.00462235	0.0180608	0.0265245	0.005057	0.00235416	0.00454713	0.0226938	0.0133912	0.00900227	0.0497643	0.00847193	0.018706	0.028126	0.00445264	0.0273411	0.0153029	0.00697993	0.0108657	0.00435969	0.0162606	0.00969517	0.00810629	0.0313913	0.00783496	0.0115306	0.0060401	0.0220054	0.0225944	0.00515465	0.0078859	0.00997616	0.0201718	0.0226027	0.00570564	0.00206001	0.00511554	0.00503478	0.00602848	0.011683	0.00497856	0.0194834	0.009247164	0.01668982	0.02051935	0.0275052	0.439153	0.00514729	0.00603065	0.51931	0.00285371	21.50685	0.1313571	-4.683438	1	40.45256	0.3079583	8.26598e-05	0.0134167	0.264527	3.72197	0.0362821	0.26187	0.831179	2.87067	0.291693	0.288562	0.13829	0.281454	0.1518765	0.8648945
25180	-3789.45	-3743.91	-45.5468	5.477854	0.2001845	1.046505	0.0341848	0.00936283	0.00899262	0.0107451	0.0177501	0.00532516	0.0187252	0.00842845	0.0100607	0.00251306	0.0137205	0.00644196	0.0110845	0.00387489	0.0108466	0.0213272	0.0142226	0.00338288	0.0174437	0.00713328	0.0158595	0.0108959	0.00463257	0.021066	0.0120941	0.00587436	0.011736	0.0239621	0.0117927	0.0264154	0.01138	0.00838583	0.00583972	0.0206866	0.00516784	0.00819851	0.0107085	0.0112838	0.00382084	0.0067167	0.00755255	0.00555321	0.00947092	0.0177651	0.02051935	0.028927	0.464988	0.00412535	0.00557228	0.494551	0.00183551	21.50685	0.1313571	-4.659529	1	40.45256	0.3079583	0.000534589	0.033882	0.384139	3.58144	0.146138	0.490297	1.0073	2.35627	0.270674	0.316957	0.13703	0.27534	0.1518765	0.8648945
25190	-3796.25	-3740.89	-55.3619	5.477854	0.1963897	1.240602	0.00809094	0.0134242	0.00840134	0.00612008	0.0073064	0.011898	0.00941348	0.0143859	0.00694211	0.00138582	0.00969399	0.0150706	0.0142219	0.0108098	0.0229845	0.0254368	0.0205182	0.0220169	0.00627752	0.00869893	0.017603	0.00519891	0.010948	0.0420348	0.0140782	0.0180947	0.00843519	0.0195115	0.0117927	0.0125865	0.01922	0.0124361	0.010516	0.0221874	0.0111564	0.00588768	0.0385964	0.0195702	0.00628559	0.0109894	0.00521822	0.0211265	0.01132131	0.02023414	0.02051935	0.023709	0.561262	0.00375837	0.00732256	0.400604	0.00334477	21.50685	0.1313571	-4.481069	1	40.45256	0.3079583	0.000467874	0.031719	0.37417	3.59364	0.182334	0.538794	1.03071	2.24817	0.29138	0.288943	0.127978	0.291698	0.1518765	0.8648945
25200	-3794.93	-3742.31	-52.6158	5.477854	0.2092524	1.746519	0.00769826	0.0152405	0.00328015	0.0192608	0.0159843	0.00791177	0.0147333	0.0121643	0.0258881	0.0215714	0.0105139	0.0119301	0.00812404	0.0264318	0.0173766	0.020124	0.0183204	0.0168339	0.00949884	0.00787897	0.017603	0.0105962	0.00587346	0.0243018	0.0135999	0.00823181	0.0066001	0.0195115	0.00483408	0.00547577	0.00403717	0.0221605	0.01654	0.0223621	0.021076	0.00418114	0.0136945	0.00946041	0.00826192	0.0166855	0.00702171	0.0198031	0.01089869	0.01938972	0.02051935	0.0280746	0.543359	0.00675601	0.00441952	0.412356	0.00503484	21.50685	0.1313571	-4.519113	1	40.45256	0.3079583	0.000720826	0.0392779	0.407371	3.55263	0.261018	0.625034	1.06213	2.05182	0.284083	0.305876	0.123468	0.286573	0.1518765	0.8648945
25210	-3803.7	-3740.62	-63.0774	5.477854	0.1525693	1.580735	0.020345	0.0148866	0.017953	0.0445593	0.00670824	0.00769345	0.00777671	0.0153973	0.0102479	0.0197994	0.0448566	0.00565384	0.027662	0.00854817	0.00927435	0.0342588	0.0171626	0.0108202	0.0114035	0.00833927	0.0204948	0.0135272	0.00966088	0.0155071	0.0115507	0.00726644	0.0133824	0.0100044	0.00958572	0.0163544	0.00575797	0.0347316	0.0202304	0.0337725	0.00773887	0.0202316	0.00455724	0.0276148	0.0233357	0.00780502	0.0421315	0.0215581	0.01376817	0.02359865	0.02051935	0.0193862	0.50838	0.00250777	0.00905936	0.458819	0.00184733	21.50685	0.1313571	-4.285396	1	40.45256	0.3079583	6.19935e-05	0.0116274	0.249562	3.73875	0.237529	0.601466	1.05483	2.10617	0.284098	0.292365	0.147045	0.276491	0.1518765	0.8648945
25220	-3808.14	-3746.6	-61.5478	5.477854	0.1765765	0.5851764	0.00834259	0.0281478	0.013912	0.0278838	0.0200282	0.0222548	0.0147055	0.0364256	0.0204846	0.0160813	0.0186181	0.0379936	0.0145109	0.00854817	0.0137689	0.0399226	0.0282144	0.0107902	0.0172294	0.00785377	0.0132288	0.00601695	0.0108752	0.0158876	0.0117228	0.00590049	0.0176699	0.0637904	0.011705	0.020831	0.00526985	0.0162035	0.0259634	0.0286058	0.0114752	0.00902211	0.0153929	0.0139393	0.0107169	0.0171947	0.00732912	0.00769151	0.01483359	0.01837579	0.02051935	0.016264	0.476587	0.00582728	0.0191991	0.470535	0.0115877	21.50685	0.1313571	-4.210861	1	40.45256	0.3079583	0.00021249	0.0214484	0.319837	3.6585	0.0500658	0.303931	0.873564	2.77244	0.307491	0.296237	0.127578	0.268694	0.1518765	0.8648945
25230	-3802.29	-3741.56	-60.7299	5.477854	0.2144035	2.560219	0.021681	0.0135958	0.0119695	0.00836253	0.0227377	0.0283298	0.0075835	0.0148617	0.026655	0.0111064	0.0476079	0.014854	0.00836812	0.00989969	0.00856824	0.0264528	0.0183371	0.00768069	0.0103174	0.00723361	0.0181074	0.00593165	0.0112561	0.0335784	0.0186702	0.00568241	0.0120795	0.0262422	0.00846534	0.00488417	0.0159046	0.0257006	0.00781237	0.0199163	0.0199603	0.0204436	0.00934005	0.00543247	0.0148885	0.00635265	0.0492558	0.00967013	0.01264544	0.0232664	0.02051935	0.0118101	0.572476	0.00196838	0.0125506	0.381323	0.0198723	21.50685	0.1313571	-4.370458	1	40.45256	0.3079583	0.000844631	0.0424761	0.420194	3.53648	0.352093	0.70385	1.07928	1.86478	0.286591	0.318276	0.126138	0.268995	0.1518765	0.8648945
25240	-3805.8	-3740.31	-65.4954	5.477854	0.1897507	2.836364	0.0155811	0.0113056	0.0193751	0.0222008	0.0223335	0.0109791	0.0075835	0.0664298	0.0360009	0.00770296	0.0198828	0.00697011	0.0089499	0.016871	0.00611311	0.0344916	0.0140732	0.0182117	0.00883607	0.00857567	0.0194394	0.0107516	0.0113218	0.0235973	0.0141634	0.00617644	0.0174744	0.0262422	0.0108258	0.0129429	0.0511756	0.0186766	0.0168498	0.022356	0.0170818	0.00672333	0.00759578	0.00862678	0.0230522	0.0246137	0.01452	0.0397814	0.01624708	0.01999181	0.02051935	0.0181321	0.5785	0.00361006	0.00685744	0.385336	0.00756411	21.50685	0.1313571	-4.119842	1	40.45256	0.3079583	0.000365816	0.0280798	0.356383	3.61517	0.376193	0.722046	1.08158	1.82018	0.294298	0.319057	0.128369	0.258277	0.1518765	0.8648945
25250	-3809.21	-3740.49	-68.7239	5.477854	0.1719105	1.020358	0.0155811	0.00696538	0.00569514	0.0182556	0.0400218	0.0215568	0.00836347	0.00977935	0.0318166	0.0141893	0.0173879	0.0480413	0.013179	0.026188	0.0505089	0.0316499	0.020716	0.00562547	0.00382628	0.00873746	0.0188508	0.0119076	0.0135656	0.0252102	0.00965024	0.00738449	0.0176952	0.0238474	0.00817595	0.0216215	0.0134306	0.0248595	0.0200803	0.0314153	0.0173727	0.0350719	0.00873165	0.0175223	0.0161331	0.013029	0.0220092	0.0266463	0.01889191	0.02299953	0.02051935	0.0125052	0.568745	0.00334526	0.00605039	0.387354	0.0220005	21.50685	0.1313571	-3.969022	1	40.45256	0.3079583	0.000171824	0.0193016	0.306519	3.67401	0.140998	0.482787	1.00329	2.37292	0.30006	0.310342	0.13402	0.255578	0.1518765	0.8648945
